	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	
PODN	0.22600980264114576	-0.12004370814266388	0.5720633134249554	6.289011667629629	1.3076111362989338	0.1962158422028077	0.9935814025633555	-4.540542794857487	
CO4A2	0.2984215179806784	-0.1631628675076377	0.7600059034689945	6.053194406574074	1.294415248165036	0.20070271984289237	0.9935814025633555	-4.543620687786209	
PCYOX	0.18674996370729052	-0.1145284064046242	0.48802833381920524	6.620831406018518	1.2410439651352287	0.21963509409417595	0.9935814025633555	-4.555782599693582	
LAMA5	0.19415317463094678	-0.11926987540749195	0.5075762246693856	6.156891511351851	1.2402469215524743	0.21992747950086367	0.9935814025633555	-4.555960720900668	
APMAP	0.25581204784178124	-0.1582460886228303	0.6698701843063928	6.770218815814815	1.2369560393029666	0.2211377332792681	0.9935814025633555	-4.55669506167086	
CO5A1	0.26675991902379875	-0.1734672652703984	0.706987103317996	6.20510465537037	1.2132165164904298	0.23001355064720366	0.9935814025633555	-4.561939954546035	
HPLN1	0.27874854627399476	-0.1830862601879864	0.740583352735976	5.420959151740741	1.2084273461834152	0.2318352413019059	0.9935814025633555	-4.562986856318494	
LYSC	0.34015452777563504	-0.22489330575794741	0.9052023613092175	6.190197754537037	1.205273578475761	0.23304058967334237	0.9935814025633555	-4.563674205325994	
LTBP2	0.20824244549658483	-0.14735192363353217	0.5638368146267019	6.255138097722222	1.1724895324030291	0.2458412654047689	0.9935814025633555	-4.570722259963918	
PGS1	0.2813809499054679	-0.1995625929360194	0.7623244927469552	6.065261858703703	1.171372940509439	0.24628598622917935	0.9935814025633555	-4.57095918187889	
C1S	-0.27502725033081815	-0.7461644840968309	0.1961099834351946	6.707983178203704	-1.168753416243581	0.247331571555525	0.9935814025633555	-4.571514189685257	
MMP2	0.23105065452161522	-0.17141900605145116	0.6335203150946815	6.527878994203704	1.149393269817899	0.25515816561759175	0.9935814025633555	-4.575580771028964	
PLTP	0.40717585657993927	-0.31442685942204307	1.1287785725819215	6.217296611888889	1.1297398643588366	0.2632824520314647	0.9935814025633555	-4.57964510938753	
IGHG3	-0.29504916344100646	-0.8184423771518852	0.2283440502698723	6.678255692222222	-1.1286541803324424	0.26373653183639	0.9935814025633555	-4.579867749303996	
PXDC2	0.21897609402498477	-0.17256843613675002	0.6105206241867196	6.4584276107222225	1.1197218103982363	0.2674934835607662	0.9935814025633555	-4.581692010543595	
FETUA	0.511518950886588	-0.4032952309582397	1.4263331327314157	5.720186220351852	1.1194982879497712	0.2675879788872084	0.9935814025633555	-4.581737489210977	
CO4A	0.21807779359216295	-0.17330842078810116	0.6094640079724271	6.813358736722222	1.1155794717968053	0.26924850610893714	0.9935814025633555	-4.582533464533541	
PRELP	0.2915932865502502	-0.23222736177052472	0.8154139348710251	6.078389574074074	1.11452419584249	0.26969689799344004	0.9935814025633555	-4.58274736804347	
LEG3	-0.28305919564427967	-0.7975706759552974	0.231452284666738	6.46095174237037	-1.1014804485079295	0.27528268325301136	0.9935814025633555	-4.585375881245603	
TRYB2	-0.3409622470036371	-0.9709817588368158	0.28905726482954164	6.378864394222222	-1.0835448411544963	0.2830948842239208	0.9935814025633555	-4.588943413890629	
MXRA5	0.22360405607579698	-0.19203497301526945	0.6392430851668633	6.602416377759259	1.0771047712314499	0.2859372473388463	0.9935814025633555	-4.590211147029973	
S10A4	0.1944676219886313	-0.1674125672052915	0.556347811182554	6.269700354981482	1.0759128364386084	0.28646547796898475	0.9935814025633555	-4.590445011360072	
CO5A2	0.21889029539908741	-0.18900585606228718	0.626786446860462	6.2871999420555555	1.0744135919723554	0.2871308592073546	0.9935814025633555	-4.590738830277283	
TIMP1	0.30573388330320517	-0.26466270807421954	0.8761304746806299	6.593744079037037	1.073152014527184	0.2876915900736332	0.9935814025633555	-4.590985776977271	
TARSH	0.24029576373761527	-0.20989393044162338	0.6904854579168539	5.986887514592593	1.06867379423816	0.28968813549435884	0.9935814025633555	-4.591860187418774	
APOC2	-0.25592647589967643	-0.7456805107409084	0.23382755894155544	6.378286200388889	-1.0462411274681411	0.2998333353376227	0.9935814025633555	-4.596189150665886	
FHR2	-0.2244065422220924	-0.6552622374892885	0.2064491530451037	6.780774390592593	-1.042793391044794	0.3014138852983465	0.9935814025633555	-4.596846896448562	
IBP5	0.2750909495684594	-0.2547845310308993	0.8049664301678181	6.251876917592592	1.0394343699331428	0.3029592320763721	0.9935814025633555	-4.59748577026585	
COIA1	0.19880691594903435	-0.18603208564818838	0.583645917546257	5.836457576037037	1.0343011394420756	0.30533124678840984	0.9935814025633555	-4.59845837685584	
CO4A1	0.23284124446021343	-0.219698860636302	0.6853813495567289	6.02889991087037	1.0301428026188892	0.3072620192028053	0.9935814025633555	-4.599242971848244	
HRG	-0.20746754228141573	-0.6150154550001723	0.20008037043734078	6.977768929981481	-1.01921564890348	0.312375119019219	0.9935814025633555	-4.601290626639223	
CAD13	0.264237049619008	-0.2574942215177865	0.7859683207558026	6.191216918388889	1.014008131667245	0.3148319832945906	0.9935814025633555	-4.602259284031071	
APOC4	-0.23424629149368825	-0.7025199599163972	0.23402737692902065	6.532831632574074	-1.001538343149546	0.32076797647196403	0.9935814025633555	-4.6045599168933204	
ZPI	0.1893683758505963	-0.19386076808707675	0.5725975197882693	6.655332262722222	0.9893353325868043	0.3266491927364379	0.9935814025633555	-4.60678547956424	
EMIL1	0.10985357768992222	-0.11247202160445195	0.3321791769842964	6.482812972185185	0.9892802251586758	0.32667591371987414	0.9935814025633555	-4.60679547186501	
PGBM	0.1940935785301968	-0.1993529182208704	0.587540075281264	6.027307523981482	0.9876886854599669	0.32744826256160364	0.9935814025633555	-4.607083830685423	
POSTN	0.28002728525038867	-0.2942525787656336	0.8543071492664109	6.512939997462963	0.976273172763717	0.3330236566732696	0.9935814025633555	-4.609139328933368	
CO5	-0.2037940661296752	-0.6237538315469869	0.21616569928763651	6.753274803222222	-0.971579726933477	0.3353341004769378	0.9935814025633555	-4.6099779192592	
FINC	0.13702547555644198	-0.14640416821944272	0.4204551193323267	6.613919091296296	0.9679449117853776	0.33713067460913304	0.9935814025633555	-4.610624747444317	
CO3A1	0.35000012999745844	-0.3857759361612303	1.0857761961561472	5.758629116944444	0.9523950798172959	0.34488801783862844	0.9935814025633555	-4.6133660984544465	
APOH	-0.18443862698662566	-0.5734687988325334	0.2045915448592821	6.749208234037037	-0.9492119338232101	0.3464902911244172	0.9935814025633555	-4.613922106341065	
FRIL	-0.320178526767522	-0.9955509743715975	0.35519392083655343	6.581149849592593	-0.9491688059921344	0.3465120333662228	0.9935814025633555	-4.613929627522179	
SAMP	0.21413786872318236	-0.24092536344674031	0.669201100893105	6.1707540297222225	0.9421419092190044	0.35006644140821197	0.9935814025633555	-4.615150757813056	
COMP	0.23886590810842082	-0.2779301995288068	0.7556620157456484	6.286501232722222	0.9254000743962374	0.3586302355119262	0.9935814025633555	-4.618025576067351	
SLPI	0.2501453552553881	-0.2925472029373794	0.7928379134481556	6.104423805981481	0.9228543658842571	0.3599441651818983	0.9935814025633555	-4.618458439379239	
PRDX1	-0.16594693814526004	-0.5268732006739015	0.19497932438338147	6.363034389222222	-0.9205456997380275	0.36113842800182816	0.9935814025633555	-4.618850020480888	
TR11B	0.18740552987816067	-0.2248864939834314	0.5996975537397528	6.467757037425926	0.9100642676787298	0.36659245123829054	0.9935814025633555	-4.620616123876661	
SFRP3	0.19058559350072068	-0.2308503317618505	0.6120215187632918	6.45746651825926	0.9054263072964432	0.3690225557154928	0.9935814025633555	-4.621391491404337	
AGRIN	0.16239994830806845	-0.20622846801141662	0.5310283646275535	6.321801839962963	0.8820468845681622	0.38142844258546327	0.9935814025633555	-4.625242725962124	
BGH3	0.19320648102753363	-0.24807227425198158	0.6344852363070488	6.6760074031296295	0.8766036309972768	0.3843540980221549	0.9935814025633555	-4.6261256283456875	
SAA4	0.2132584275164732	-0.28332232139158653	0.709839176424533	6.474295986759259	0.8598266813154817	0.39345972241668614	0.9935814025633555	-4.628814111198904	
PCOC1	0.15287158835221243	-0.2152582818303574	0.5210014585347822	6.723345555740741	0.8314197072752625	0.4091801788439994	0.9935814025633555	-4.633253182064378	
ITA8	0.17651838735815595	-0.2511992753717376	0.6042360500880495	5.880386241518519	0.8262802273916644	0.412064829406809	0.9935814025633555	-4.634041078199001	
VINC	0.1391971342141918	-0.21083311883546255	0.4892273872638462	6.168621609592592	0.7961947440227747	0.42919784633218416	0.9935814025633555	-4.638559305272376	
VWF	-0.16677858804835866	-0.5925498382710193	0.2589926621743019	6.56051535387037	-0.7842572715695157	0.43611210254880317	0.9935814025633555	-4.6403074857308715	
EMIL2	0.14918579772150517	-0.23389238615187677	0.5322639815948871	6.521086523611111	0.7797127846151447	0.4387615219739557	0.9935814025633555	-4.640966329264147	
TINAL	0.19064731966745918	-0.302950183849824	0.6842448231847423	5.8545760034074075	0.7733077159493043	0.44251172545716877	0.9935814025633555	-4.6418886582158585	
COEA1	0.16921142345355794	-0.2724441558858556	0.6108670027929715	6.327301143055555	0.767079809792338	0.44617617947115407	0.9935814025633555	-4.6427784526659766	
VTDB	0.14851720757492182	-0.24045848126239772	0.5374928964122414	6.751916070648148	0.7644496930334528	0.44772903164406475	0.9935814025633555	-4.643152141914574	
IGHG2	-0.14736953414819798	-0.5336071281649077	0.23886805986851173	6.8354353092962965	-0.7639197913978856	0.448042272976934	0.9935814025633555	-4.643227281138498	
FA12	-0.2227887520283705	-0.8109132483835122	0.36533574432677113	6.777249789833333	-0.7584353834812106	0.4512917732214423	0.9935814025633555	-4.644002012394628	
DEF1	0.27227921929841215	-0.44760671507115246	0.9921651536679768	6.608140561222222	0.7572606723956443	0.45198956263019086	0.9935814025633555	-4.644167253229538	
MGP	0.2971598027289775	-0.496575957343464	1.090895562801419	5.501666706314815	0.7495639800573966	0.4565769288837601	0.9935814025633555	-4.645243797719253	
SCUB3	0.1818376151314646	-0.30608343003108773	0.6697586602940169	5.8418078482962965	0.7461545134128448	0.4586175858279148	0.9935814025633555	-4.645717292246549	
HPLN3	0.1728186072062077	-0.2960038737384195	0.641641088150835	5.715205951148148	0.7380345040187174	0.4634987014653704	0.9935814025633555	-4.646836578123392	
APOC3	-0.16798792163669946	-0.6241040271135692	0.28812818384017025	6.367597535648148	-0.7373899999820528	0.46388739550736957	0.9935814025633555	-4.646924911804857	
SERPH	0.13225004726406459	-0.2300188479600021	0.4945189424881313	6.4900868514444445	0.7309023923634446	0.4678103678251445	0.9935814025633555	-4.64780992974607	
APOA2	0.17357500691063255	-0.302077300254753	0.6492273140760181	6.795229359333334	0.730621045236768	0.4679809205654507	0.9935814025633555	-4.647848139197593	
CFAD	-0.15788009702623929	-0.5956126423514683	0.27985244829898975	6.658578967703704	-0.7221262648724338	0.4731470758939803	0.9935814025633555	-4.648995107761406	
CO1A2	0.1990964570648622	-0.35758566547928194	0.7557785796090064	6.014997254518518	0.7160623698212206	0.4768544885683531	0.9935814025633555	-4.64980591962079	
GDN	0.15408060345174426	-0.28474209264295225	0.5929032995464408	6.539267849148148	0.702997019045551	0.48489773530931746	0.9935814025633555	-4.651530405785068	
APOL1	0.17253502687179295	-0.32973640493342166	0.6748064586770075	6.7177117455555555	0.6877544243876466	0.4943759016463941	0.9935814025633555	-4.653503359805631	
IC1	-0.12713561895847908	-0.5020466950852016	0.24777545716824345	6.7411783125	-0.6789433904174359	0.4999008340428369	0.9935814025633555	-4.65462469181471	
LTBP1	0.12106499992864649	-0.23686383351481882	0.4789938333721118	6.253677489740741	0.6771993230192582	0.5009984204286491	0.9935814025633555	-4.654844985274668	
CO2A1	0.21263158444423536	-0.4186997865619966	0.8439629554504673	5.808535337296297	0.6743183831223873	0.5028143365690061	0.9935814025633555	-4.655207671871174	
CO8B	-0.14465716712248863	-0.5802731927419347	0.29095885849695735	6.612547678814815	-0.6648607599411358	0.5088006870662927	0.9935814025633555	-4.656387745304106	
GELS	0.11596783242534177	-0.23410898214230957	0.4660446469929931	6.211983081722222	0.6632370597604169	0.5098322762178467	0.9935814025633555	-4.656588712515908	
YBOX1	-0.14093725419565092	-0.57326875692428	0.29139424853297813	6.427354568351852	-0.6526848286184169	0.5165637292024673	0.9935814025633555	-4.657883125918871	
MMP12	0.2088401746416536	-0.4334055134148921	0.8510858626981993	6.3329532755370375	0.6510396585155399	0.5176174563232214	0.9935814025633555	-4.658083114150933	
FIBB	-0.27215202584782894	-1.1149224314148913	0.5706183797192333	6.327795367611111	-0.6465422182902275	0.5205038705801672	0.9935814025633555	-4.658627318941263	
FCN3	0.1414664279130895	-0.3074622623741679	0.5903951182003468	6.605333449796296	0.6309146622386115	0.5305992753522241	0.9935814025633555	-4.660489729089164	
PLOD1	0.11474527215488818	-0.25261705517904715	0.4821075994888235	6.609596196722222	0.62536673582125	0.5342076232795183	0.9935814025633555	-4.661140216966982	
S10AC	-0.2943811059360564	-1.2370385974954847	0.6482763856233719	6.0532477401666664	-0.6252455412164808	0.5342865894271754	0.9935814025633555	-4.661154364349814	
HV439	0.12338183980219646	-0.2734129387243415	0.5201766183287344	6.762949086074074	0.62255809922805	0.5360391847213508	0.9935814025633555	-4.6614673896011505	
CPXM2	0.1482042244782141	-0.33072113482124077	0.6271295837776689	6.250312580703704	0.6195656671153988	0.537994166498289	0.9935814025633555	-4.661814391145599	
PDIA1	-0.11229242771300559	-0.4774509976490574	0.25286614222304626	6.804571265796296	-0.6156920810050976	0.5405302573341586	0.9935814025633555	-4.662261147766571	
LAMB1	-0.1072825837079022	-0.45922573363131036	0.244660566215506	6.539391017925926	-0.6103111462305305	0.5440633821989406	0.9935814025633555	-4.662877213632149	
CO5A3	0.19872986211164823	-0.4582328860999789	0.8556926103232754	6.144896712166666	0.6056433889333239	0.5471377524891143	0.9935814025633555	-4.66340734939152	
B2MG	-0.15797889560298542	-0.6914524670126326	0.37549467580666185	6.207937831148148	-0.5928990554951641	0.5555763606029724	0.9935814025633555	-4.664834516836779	
S10AA	0.14174017982226167	-0.3370648597266945	0.6205452193712178	6.637916834555556	0.5926917208477605	0.5557141838347796	0.9935814025633555	-4.664857489795991	
RARR2	-0.13789819214265409	-0.610327400213679	0.33453101592837087	6.451857555703704	-0.5844083689619837	0.561234413803867	0.9935814025633555	-4.665768866546364	
LG3BP	0.1314310788929428	-0.31928948353348696	0.5821516413193726	6.243601647611111	0.5838285053464527	0.561621866783466	0.9935814025633555	-4.665832196088797	
CO6A2	0.1391836021675851	-0.34397739846121855	0.6223446027963887	6.5114578972777775	0.576754237827901	0.5663594055377974	0.9935814025633555	-4.666599854141632	
CO6A1	0.1465711098641882	-0.3675897140580191	0.6607319337863955	6.441395430277778	0.5707474604109842	0.5703974487256565	0.9935814025633555	-4.667244480640935	
HEP2	-0.11993879649064763	-0.5415278581955775	0.3016502652142822	6.802522466037037	-0.5695933973861321	0.5711748747938685	0.9935814025633555	-4.667367573683732	
FA9	0.10578341151322691	-0.26643684104660936	0.47800366407306316	6.475671958425926	0.5689998653055401	0.571574904751044	0.9935814025633555	-4.667430785125442	
F13A	-0.13293798344774013	-0.6029303726652429	0.33705440576976253	6.801779662537037	-0.5663082069766585	0.57339074839952	0.9935814025633555	-4.667716637637072	
THRB	0.15561763794608757	-0.4096586580808172	0.7208939339729923	6.356493646518518	0.5511789699167413	0.5836491105451427	0.9935814025633555	-4.669298629294474	
KV240	0.08997675232279112	-0.2375398676269102	0.41749337227249245	6.821958200481482	0.5500365688396045	0.584427264926433	0.9935814025633555	-4.669416378920799	
APOA1	0.20381697068983462	-0.5414349981077496	0.9490689394874189	6.434233724703704	0.5475601131489841	0.5861158185457847	0.9935814025633555	-4.669670809376163	
HEMO	0.08160989988077284	-0.21868790229072055	0.3819077020522662	6.718297986296296	0.5441082182050038	0.5884733359811927	0.9935814025633555	-4.670023576670294	
A2AP	-0.17129803967288215	-0.8028216754745734	0.4602255961288091	6.776188802685185	-0.5430719574191675	0.5891819404436769	0.9935814025633555	-4.670129050336062	
CADH1	-0.1201716923341484	-0.5636960821669276	0.3233526974986307	6.312174879074074	-0.5424744201670139	0.5895907253711221	0.9935814025633555	-4.670189779729124	
FIBG	-0.22116547583859916	-1.0394512383398244	0.5971202866626262	6.374021980444445	-0.5411366308604646	0.5905064149574932	0.9935814025633555	-4.670325505102472	
ANXA2	0.10560658324708169	-0.2910960525622345	0.5023092190563979	6.533359966537037	0.5329917661641713	0.5960958513114587	0.9935814025633555	-4.671144742196808	
IGJ	0.17660632918809943	-0.4987952021326851	0.8520078605088839	6.301153207685185	0.5235266773016932	0.6026222060352796	0.9935814025633555	-4.672081439667682	
IGHG4	-0.12713067901982986	-0.618181918466498	0.3639205604268383	6.5050031391851855	-0.5183440876050285	0.6062096337760509	0.9935814025633555	-4.672587338203794	
APOC1	-0.09279559415659347	-0.45223591492915705	0.26664472661597005	6.5556129673703705	-0.516886462369991	0.6072203768181161	0.9935814025633555	-4.67272873282516	
FIBA	-0.2072392183627771	-1.0116855315651179	0.5972070948395636	6.381320856351852	-0.5157859100117008	0.6079840304656325	0.9935814025633555	-4.6728352307802155	
C1QB	0.10303168751827585	-0.2991899668493593	0.505253341885911	6.63099797587037	0.5128613358460943	0.6100154724268381	0.9935814025633555	-4.6731171504783635	
ASPN	0.14828658369552558	-0.4320535310021798	0.728626698393231	5.9949314096481485	0.5115803594388653	0.6109062262985766	0.9935814025633555	-4.673240136062007	
CERU	0.1321343437455492	-0.3899248100801598	0.6541934975712582	6.721454570074074	0.5067463055401309	0.6142730052498679	0.9935814025633555	-4.673701524840003	
FA10	0.115770275278977	-0.3434384420408434	0.5749789925987974	6.545321267925926	0.5047560537040219	0.615661592189303	0.9935814025633555	-4.673890233025668	
CRIP2	0.09289927585855255	-0.27874746570406145	0.4645460174211666	6.059849204	0.5004683221775579	0.6186579152940834	0.9935814025633555	-4.6742942965087435	
PERM	0.14315353710708303	-0.44691941146820024	0.7332264856823663	6.768711823092593	0.485725576263729	0.629009834826529	0.9935814025633555	-4.675657712858506	
VTNC	0.08458831195967029	-0.26615169564061136	0.4353283195599519	6.567392233425926	0.4828582381392042	0.6310320049772552	0.9935814025633555	-4.675918221571468	
AACT	-0.0820179111741538	-0.42330799026662924	0.25927216791832164	6.829560271259259	-0.48114905221852083	0.6322387477083116	0.9935814025633555	-4.676072784736707	
SPP24	0.14030840098077138	-0.44928531775178293	0.7299021197133256	6.038186489981482	0.4764588753639657	0.6355553302831154	0.9935814025633555	-4.6764941466605086	
CYTB	-0.1272011801966777	-0.6654098519282213	0.41100749153486593	6.527176979518519	-0.4731894399518221	0.6378717096486644	0.9935814025633555	-4.676785463654686	
FRIH	-0.1240586215706858	-0.6498901523335051	0.4017729091921335	6.590149339907407	-0.4723619655642344	0.6384585484254137	0.9935814025633555	-4.676858880637195	
THIO	-0.08647678956345138	-0.45512536682149257	0.2821717876945898	6.390669330611111	-0.46965785484394373	0.6403779037466553	0.9935814025633555	-4.677097917068942	
FHR1	-0.1467579328911394	-0.7846323675540318	0.49111650177175303	6.619075015166667	-0.4606392959417655	0.6467970114649608	0.9935814025633555	-4.677885349307433	
IGLL5	0.08582810716366107	-0.29150644000409875	0.4631626543314209	6.784141621685185	0.455404753797752	0.6505352335519246	0.9935814025633555	-4.6783354809589985	
TAGL2	-0.07069912155766409	-0.3825394651873586	0.2411412220720304	6.5404526946296295	-0.4539168571775099	0.6515994618802368	0.9935814025633555	-4.678462502330369	
SBSPO	-0.11561908457392794	-0.6301690640760038	0.398930894928148	6.187412863722222	-0.4498798642277877	0.6544906153675805	0.9935814025633555	-4.678805072448915	
CD44	0.10225125953420151	-0.3604114539683626	0.5649139730367656	6.636714860962963	0.4424852108463222	0.6598001998731435	0.9935814025633555	-4.679424729194674	
CO6	-0.08524315429347537	-0.4737655671888358	0.303279258601885	6.6638830007592595	-0.43927655892874423	0.6621096118975853	0.9935814025633555	-4.679690452189216	
OAF	0.07570175052154596	-0.26953793904994217	0.42094144009303414	6.680188368685185	0.4390154445018244	0.6622976933636093	0.9935814025633555	-4.679711992203129	
