FHR2	7.30560579	6.560714954	6.400879436	5.694880193	7.11997861	6.419538892	7.893604905	7.735386783	6.159871337	6.114783447	6.598424761	7.302867361	5.765534746	8.71596199	6.442943496	6.390598906	7.74819285	5.520422249	5.832890014	8.174925683	7.361943774	6.472487771	7.373300197	7.144658243	6.943686952	6.6395216	5.64096791	6.044394119	7.056366761	6.964629667	6.532940288	7.28169825	7.587964989	7.133399125	7.554588852	6.017921908	7.284477118	6.133399125	7.783325685	7.597680144	7.199672345	6.642412773	7.659639187	6.521992956	5.981852653	7.419538892	6.17990909	8.865733271	5.974988112	6.399171094	5.815063017	8.435878577	6.373300197	6.955359305	6.86913112	6.675251386	5.738767837	5.498250868	7.356672044	6.402585758	6.847996907	9.824481475	5.899659026	7.674545394	6.707359132	5.285402219	6.602884409	6.442943496	6.224966365	6.758889433	7.708049252	7.224966365	5.906890596	6.026800059	7.442114122	6.454504938	6.846744023	6.48058827	6.87282876	7.136478518	6.520422249	7.002252452	6.847996907	6.185866545	6.279842694	6.619119511	7.183883459	7.481395824	7.397460726	8.875902903	8.357991784	6.510961919	7.194756854	6.485426827	7.622783966	7.271463028	6.409390936	6.736063628	6.230741003	6.478971805	5.449561375	6.996614715	6.491853096	7.444600814	6.786596362
FHR3	6.95419631	6.682292371	8.026800059	6.74819285	7.596935142	7.231701199	7.503825738	7.425425735	5.626439137	7.259272487	6.061776198	9.334273285	5.87036472	6.339850003	2.169925001	7.223036338	6.54689446	4.590961241	7.063934306	4.649615459	6.656061309	6.264911693	8.01346226	6.916476644	5.472487771	7.22881869	5.738767837	5.300123725	5.557290809	6.894817763	6.024585638	4.744161096	8.303324127	6.630813152	9.898450233	6.244125943	6.795715007	6.50779464	4.026800059	8.076788903	6.599021785	6.361066489	6.022367813	7.343407822	6.6794801	6.421223299	5.972692654	6.806066226	5.623515741	5.48864354	7.119669472	5.713750013	6.95070169	5.563768278	5.789386555	7.813139851	5.61176256	5.409390936	6.725195817	5.911691582	6.687900522	4.797012978	7.257387843	5.922393062	5.06388297	6.026800059	7.142776175	6.283551423	5.091699834	6.266786541	6.761551232	8.190105871	6.264911693	6.571373436	9.155577222	5.205548911	7.23935985	7.046578367	5.916476644	7.071462363	4.87774425	6.48864354	4.09592442	6.48703608	5.658211483	6.213347282	6.017921908	7.006746832	6.173372285	5.989639195	7.820817182	5.412781525	6.017921908	6.730639956	6.8008999	5.62935662	4.95419631	7.184875343	6.76420813	5.259272487	4.602884409	7.068240861	7.66106548	6.343407822	6.740118043
FHR5	8.509775004	7.516487981	7.514911265	6.602884409	7.182890893	6.381975479	7.157852169	6.786596362	6.191799501	6.422905743	6.905687849	7.965207091	5.157852169	6.242221395	6.247927513	6.469234794	6.626439137	5.247927513	6.414473836	5.765534746	6.437960088	6.718361626	6.362820526	7.048759312	6.141596278	8.213347282	5.165911939	6.114783447	6.441284272	6.191799501	6.496654083	6.121015401	6.951867504	6.528258743	9.175424799	6.432959407	6.64385619	6.201633861	8.033973543	7.492654371	6.375039431	6.703211467	6.54225805	6.852997588	6.102238194	8.09117089	6.902073579	6.303780748	6.40599236	6.571373436	7.811856314	7.117902789	7.54225805	6.325530332	8.402585758	7.187846909	7.355791547	6.06608919	5.822730148	6.911691582	7.376776572	5.956521363	6.173926932	5.700439718	6.061776198	5.205548911	7.97441459	6.070389328	6.892391026	6.711494907	6.388878339	8.264911693	5.799605422	5.578938713	8.433794059	7.06608919	7.078951341	7.503030646	6.986410935	7.468420402	6.529820947	7.723831566	6.263034406	6.307428525	5.680886921	6.521992956	6.139551352	7.361943774	8.025693274	6.719731057	7.263034406	6.336283388	6.584962501	5.804776378	7.822730148	5.697662633	5.285402219	7.333602628	5.958842675	5.232660757	4.626439137	6.900866808	6.826548487	5.678071905	7.822092774
FRIH	5.575917361	6.572889668	5.566815154	6.300123725	5.459431619	6.257387843	7.527477006	7.906289347	5.617651119	6.464341533	5.048759312	7.694183743	5.860466259	5.62935662	7.158862106	5.942514505	5.399171094	6.329123596	7.054197294	4.705977902	8.158357226	7.428778891	6.151777655	7.025693274	6.0	6.195741293	7.958262697	7.607330314	8.016808288	8.047669251	6.44625623	5.66106548	8.337621902	6.400879436	8.273329387	6.165911939	6.033423002	6.089582893	4.169925001	5.303780748	5.551516018	6.037821465	7.830356747	5.646738698	6.996614715	5.820178962	5.432959407	7.338067798	8.394462695	5.332707934	7.191799501	6.106432078	5.997744026	5.456149035	8.110091752	6.338067798	6.610286657	6.197708158	7.76420813	8.210914816	6.577428828	5.963474124	7.06608919	5.773468928	6.330916878	6.28169825	7.819540461	8.011227255	6.402585758	7.004501392	6.155830172	6.240314329	6.437960088	5.923624611	6.421223299	7.147713722	6.089582893	6.847996907	7.090641752	6.108524457	7.672425342	7.938991439	7.373300197	5.61176256	4.153805336	5.797012978	6.191799501	5.655351829	6.581953751	5.270528942	4.321928095	5.773468928	5.495055528	7.977852308	6.327328083	7.023477152	7.885696373	5.923624611	6.321928095	6.741466986	7.14363831	6.416164165	7.243173983	6.882643049	4.432959407
FRIL	3.981852653	6.102238194	4.802193217	5.930737338	5.189824559	6.159871337	7.262094845	8.000563443	4.321928095	5.925999419	4.357552005	9.024862627	5.914086097	5.584962501	7.795715007	5.296457407	5.263034406	6.244125943	7.826548487	4.177917792	8.350055177	7.394891366	6.663913842	8.136478518	6.14363831	5.666756592	7.780047576	8.467197952	8.164404158	8.804453736	5.87774425	5.232660757	8.526694846	6.323730338	9.469234794	6.642412773	5.593951284	5.885086225	4.153805336	5.399171094	5.581953751	5.719731057	7.884475819	4.776103988	7.311975314	5.914086097	4.781359714	7.428778891	8.670656249	4.944858446	7.292781749	6.232660757	5.578938713	5.925999419	7.776103988	6.12722055	7.422905743	5.357552005	8.143128073	8.541096615	5.837943242	6.307428525	7.233619677	5.153805336	6.432959407	5.83541884	7.933100475	8.259272487	7.062855655	6.824004051	5.694880193	5.44625623	6.704595348	5.442943496	6.553053253	7.321928095	6.323730338	7.107478647	6.856736756	4.44625623	8.078951341	8.164906927	7.747521673	5.697662633	4.426264755	5.442943496	6.697662633	5.916476644	6.936637939	5.794415866	4.711494907	6.0	4.842978832	9.157852169	6.426264755	6.173926932	8.052568051	5.266786541	5.277984747	6.847996907	8.342963574	6.061776198	6.911691582	7.157852169	4.263034406
FIBA	4.666756592	5.749534268	5.350497247	5.289096702	8.290018847	4.733354341	5.545350645	6.862947248	4.0	5.346956889	4.566815154	6.856736756	3.485426827	8.687900522	6.62935662	6.0	9.136991112	5.686500527	4.209453366	9.211888295	4.548436625	4.897240426	7.568336182	6.760220946	7.986979709	4.452858965	4.64385619	4.776103988	3.292781749	6.574404309	6.832890014	8.245552706	7.452858965	5.885086225	5.83541884	5.87282876	4.949534933	5.129283017	9.908992993	5.809928866	6.390598906	6.040015679	8.060155495	5.311067102	4.921245889	5.970393538	4.66106548	8.758889433	5.10433666	5.965784285	5.449561375	8.47208155	4.596935142	7.249824549	5.004501392	5.988684687	5.0	5.09592442	4.385431037	4.700439718	7.23457796	10.15583017	5.129283017	6.087462841	7.080018029	4.465974465	6.437960088	5.044394119	5.221103725	7.906289347	6.540709263	6.037821465	5.526694846	5.209453366	7.174925683	5.738767837	8.031770114	8.459431619	7.373300197	7.361943774	6.434628228	5.343407822	8.54341855	4.807354922	4.061776198	7.173926932	9.677367292	9.396176618	8.87436665	9.635173947	10.01010845	4.510961919	6.283551423	6.705977902	9.454916138	5.008988783	6.98982022	6.155830172	6.085339669	7.896029603	6.287250643	7.54303182	6.490249211	7.366322214	4.169925001
FIBB	4.137503524	5.354028938	5.40599236	5.161887682	8.102238194	4.153805336	5.539158811	6.974988112	4.03562391	5.626439137	4.09592442	6.998872454	3.307428525	8.899356923	7.001126665	6.093813673	8.798309782	5.689299161	4.566815154	9.34029521	4.548436625	4.786596362	7.54303182	7.01346226	7.99095486	4.285402219	4.399171094	3.916476644	3.277984747	7.024585638	6.925999419	8.621319301	7.916476644	6.029011087	5.495055528	5.703211467	4.981852653	4.852997588	10.25396564	5.974988112	6.672425342	6.12722055	8.352264173	4.995484519	4.807354922	5.880195729	4.897240426	8.875288598	4.892391026	5.678071905	5.64096791	8.567195561	4.584962501	7.477353527	5.205548911	5.944858446	4.744161096	4.781359714	4.263034406	4.572889668	7.168922782	10.33326718	4.842978832	5.837943242	7.196725061	4.321928095	6.037821465	5.022367813	4.87282876	7.965784285	6.350497247	5.799605422	5.578938713	4.602884409	6.963474124	5.66106548	7.934280594	7.941341105	7.108524457	7.270528942	6.346956889	5.03562391	8.194756854	4.378511623	3.5360529	6.961160258	9.291631183	9.334943631	8.74919903	9.778898476	10.05528244	4.169925001	5.678071905	6.988684687	9.378511623	4.986410935	7.050936965	5.501439145	5.902073579	7.831623937	6.301953395	7.693486957	6.602884409	7.588714636	3.857980995
FIBG	4.201633861	5.716990894	5.240314329	5.026800059	8.177419538	4.078951341	5.744161096	6.756222713	3.596935142	5.510961919	3.916476644	6.995484519	3.64385619	8.760886243	6.865423978	6.055282436	9.081350281	5.5360529	4.201633861	9.30833903	4.626439137	4.944858446	7.560714954	6.958842675	8.070389328	4.738767837	4.343407822	3.572889668	3.392317423	6.849248703	6.988684687	8.454504938	7.832890014	6.09592442	5.749534268	5.993221467	5.289096702	4.733354341	9.998449397	6.083213368	7.017921908	5.887525271	8.062316027	5.153805336	5.026800059	5.902073579	5.465974465	9.015415052	5.449561375	6.078951341	5.797012978	8.528258743	5.274261661	7.422905743	5.371558863	6.093813673	4.847996907	4.892391026	4.343407822	4.87282876	7.107478647	10.39499851	5.0	5.963474124	6.980710829	4.392317423	6.236492618	4.738767837	4.867896464	7.995484519	6.705977902	5.935459748	5.213347282	4.852997588	7.032321287	5.906890596	7.99095486	8.256916297	7.227856573	7.266786541	6.378511623	5.108524457	8.083213368	4.649615459	3.817623258	7.09592442	9.386078034	9.427731867	8.89542381	9.632086413	10.01736521	3.897240426	5.95419631	7.002252452	9.423956274	4.897240426	7.196725061	5.449561375	6.181897643	7.941341105	6.294620749	7.559185866	6.566815154	7.638073837	3.807354922
FCN3	5.812498225	5.189824559	6.571333678	6.0	8.250772132	5.074676686	7.598424761	7.838573653	4.802193217	6.51321368	5.184959734	6.151777655	6.821455119	5.469234794	6.810381154	6.222768016	6.445740515	6.738767837	5.255500733	6.244125943	6.610286657	6.707359132	6.569106387	6.963474124	6.48909363	4.722466024	7.395748328	6.339065654	6.569855608	6.024585638	7.695576306	6.289265001	6.431288654	6.808642468	5.51412226	6.280615584	7.523561956	5.510961919	5.897423249	6.294620749	6.891176125	6.469234794	6.966937979	4.986410935	7.548436625	6.283991399	6.215290306	7.338603362	7.703903573	8.555739479	6.671010241	5.880195729	6.741466986	5.781359714	8.343851933	5.949534933	5.670794599	6.712705879	7.499048598	7.54303182	6.768696465	4.930737338	4.510961919	6.963474124	6.329123596	6.03562391	6.962317655	8.442943496	5.752213368	6.723061154	6.691415891	6.509379149	6.943686952	6.811826199	7.459431619	6.178806107	6.645930666	6.364572432	7.17292749	6.191799501	6.450736627	9.053382903	6.639086033	6.499845887	5.836917857	5.746850183	6.285402219	6.51412226	6.343407822	5.949534933	7.375039431	6.200031054	6.5360529	7.385431037	6.263752207	6.802193217	7.46760555	6.427941333	7.14974712	6.521992956	6.470916814	5.830356747	6.329123596	6.909293086	6.167919866
HPT	4.153805336	8.490249211	5.87036472	7.483815777	7.874059203	7.986410935	8.70494111	6.399171094	7.354910512	8.061236166	5.904484098	6.411087227	6.474111514	6.802193217	5.336283388	6.86913112	7.359310317	7.214319121	5.545350645	5.977279923	7.131342539	6.334496768	8.868513924	7.839203788	6.361066489	5.587964989	6.102238194	6.496654083	7.03562391	4.412781525	7.12722055	5.817623258	5.965784285	6.798309782	6.993221467	6.665335917	8.820817182	7.578183968	5.830356747	5.794415866	8.031770114	6.778734244	6.768184325	6.352264173	6.98982022	6.842978832	5.683696454	9.378294856	6.897240426	7.783980414	6.046578367	6.253611152	7.156841525	5.300123725	6.994353437	5.725195817	6.232660757	5.240314329	6.529820947	6.185866545	5.669593751	5.700439718	5.485426827	6.171927354	6.58345891	5.778734244	6.75087444	6.601399391	6.944858446	7.577428828	7.829088444	6.213347282	5.646738698	6.201633861	6.246027981	5.311067102	5.51412226	6.323730338	5.762880293	6.44625623	7.994919089	7.324630615	6.175923742	6.632268215	4.921245889	7.314696526	6.091699834	8.766528909	6.434628228	6.14974712	7.212374788	8.442114122	6.840463234	6.427941333	6.292781749	6.984133595	6.571373436	7.020146573	7.004501392	5.614709844	7.71630504	6.6043679	6.0725346	5.617651119	5.09592442
HPTR	5.22881869	6.809928866	5.240314329	5.773468928	8.589089313	4.240314329	7.690696444	8.069852511	3.837943242	8.030667136	6.348728154	4.781359714	5.266786541	5.770829046	5.602884409	6.171927354	6.518849829	6.490249211	4.822730148	5.416164165	6.369815424	6.529820947	8.077883864	7.356672044	5.820178962	5.10433666	6.797012978	4.981852653	5.655351829	5.988684687	6.242221395	6.296457407	8.115303806	6.23457796	6.004501392	5.83541884	9.165911939	5.526694846	4.602884409	6.055282436	8.381542951	5.9795681	7.94016675	5.040015679	6.914086097	5.768184325	5.100136671	7.004501392	7.12722055	8.471268764	8.313790025	5.385431037	7.8008999	5.526694846	7.628627802	5.61176256	5.48864354	5.385431037	6.914086097	7.269594252	6.976134473	6.205548911	4.689299161	7.584210901	6.832890014	5.388878339	7.73470962	6.906890596	5.442943496	7.494255587	8.115823977	6.797012978	4.087462841	6.645298164	6.259272487	5.517275693	5.689299161	6.682292371	6.469234794	5.173926932	7.419538892	8.502235115	5.714245518	5.224966365	3.817623258	5.48864354	6.294620749	7.603626345	6.385431037	7.284477118	6.95070169	5.10433666	5.965784285	5.247927513	5.786596362	6.352264173	7.617651119	6.266786541	7.996614715	6.341630009	6.255500733	5.236492618	5.965784285	6.553053253	4.791814071
HEMO	5.958842675	6.977279923	6.21916852	7.395748328	7.534497434	6.475733431	7.361066489	7.358431429	5.937815169	6.725195817	5.822730148	6.551516018	6.710117632	6.22881869	6.776103988	6.332707934	6.449561375	6.64096791	5.675251386	6.061776198	7.631540867	7.019034669	6.951867504	7.354028938	6.424586226	6.465974465	6.21916852	6.272396509	7.816983623	7.007868243	7.14363831	5.482202926	7.243173983	6.929554316	6.354028938	6.770829046	8.266786541	6.62935662	5.705977902	7.287250643	7.553821257	6.957682486	6.887525271	6.936637939	6.461070114	6.452858965	7.150762744	7.940754047	7.368942914	7.316507819	6.75087444	6.575917361	7.698357406	6.394033895	6.908092341	6.496654083	6.139551352	5.62058641	8.68580002	7.489446599	6.292781749	5.87036472	6.62058641	6.531381461	6.076815597	6.704595348	6.982993575	7.827183896	6.738767837	7.069315495	7.30560579	7.709428501	6.417852515	6.309248961	6.112700133	7.049848549	7.020146573	6.58044702	8.005624549	6.43629512	6.320123598	8.015693807	7.381975479	6.886306263	6.12722055	6.766860144	6.545350645	7.154818109	6.437960088	6.818901676	6.77478706	8.430034319	6.982993575	6.685099172	7.276124405	7.11997861	6.491853096	7.033423002	6.769507291	6.783980414	6.608809243	6.935459748	6.336283388	9.622051819	6.499845887
HRG	5.686500527	5.590961241	6.093813673	6.161887682	7.130313146	6.54225805	8.621685607	8.024585638	4.672425342	6.0725346	6.185866545	6.917670434	6.592457037	7.126188211	7.152791852	5.837943242	6.99095486	6.153805336	6.548436625	7.186857067	9.213347282	6.362820526	6.711494907	6.936637939	6.276124405	5.885086225	6.118941073	6.334496768	6.860466259	6.462706751	6.676662335	6.741466986	7.824640581	6.77478706	7.296457407	6.341630009	7.054197294	6.395748328	7.703903573	6.548436625	6.704595348	6.64096791	7.833522636	6.213347282	6.66106548	6.12722055	6.43629512	7.787902559	8.046578367	6.984133595	7.074676686	7.157852169	8.283088353	7.483009577	7.404290064	6.390598906	5.857980995	5.99095486	7.722466024	7.437960088	6.54225805	8.710117632	6.429615964	7.527477006	6.053111336	5.899659026	6.977279923	7.656782364	6.232660757	7.260213887	6.963474124	6.399171094	6.155830172	5.9795681	6.137503524	6.46760555	7.397460726	7.66035251	7.318316841	6.87897051	7.205548911	8.163398094	7.894817763	6.459431619	5.54225805	6.595443985	9.24198315	7.479780264	6.745506266	7.173926932	7.865423978	7.073606041	7.138527801	6.826548487	7.201633861	7.260213887	7.029011087	6.114783447	6.714245518	6.683696454	6.46760555	6.66106548	6.209453366	8.452035274	6.632268215
IGHA1	6.298291731	7.165911939	5.551516018	5.789207575	8.94016675	6.459431619	9.604553229	7.329123596	4.177917792	6.614709844	5.794415866	7.82527683	4.837943242	6.808642468	5.232660757	7.036723106	5.768184325	6.515699838	5.078951341	5.439623138	6.834154981	6.554588852	7.397460726	7.652486495	5.970393538	5.733354341	6.442943496	6.147713722	7.20261362	5.727920455	6.068240861	6.361066489	7.267723052	6.044394119	6.51412226	5.311067102	6.824004051	6.668175869	5.762880293	7.304693557	7.871597266	6.707359132	7.10433666	6.002252452	6.057450272	6.770829046	6.106432078	8.653203362	8.276589716	7.822730148	7.337175869	6.201633861	7.343407822	5.240314329	7.633721813	5.697662633	6.085339669	5.031218731	7.478162893	6.882643049	5.686500527	5.40599236	7.026800059	6.240314329	6.307428525	5.94016675	7.45779126	7.089582893	5.930737338	7.263973355	7.223036338	6.332707934	5.354028938	5.757556689	5.986410935	6.528258743	6.139551352	6.680886921	5.402585758	5.472487771	7.062855655	8.113221243	5.475733431	6.680886921	4.419538892	7.145677455	6.686500527	9.035073997	6.556122818	5.909293086	8.389308673	7.507001733	5.375039431	6.721099189	6.730639956	6.482202926	6.118941073	5.958842675	7.361066489	7.113742166	7.475733431	6.571373436	6.686500527	7.594697827	4.689299161
IGHG1	7.043300754	7.471675214	5.916476644	6.900866808	8.244125943	7.201633861	9.187599513	7.024585638	5.646738698	7.416164165	6.187846909	7.547665748	6.587964989	7.856114234	6.908092341	6.693486957	6.169925001	7.023477152	6.251719093	6.378511623	7.270528942	6.592457037	7.652486495	7.510170751	6.087462841	6.899659026	6.785288981	7.166916252	7.822092774	6.040015679	6.526694846	6.093813673	6.461070114	7.474111514	6.532940288	6.12722055	7.570614722	7.411087227	5.875288598	6.910492832	8.216260837	6.48703608	7.044394119	7.121015401	6.77478706	6.924812504	7.139551352	8.491452292	7.89542381	7.055282436	6.46760555	6.740118043	8.393175914	6.586464526	7.6395216	6.427941333	6.053111336	6.569855608	7.622051819	7.101187815	6.244125943	6.240314329	7.11997861	6.327328083	5.972692654	7.277054876	7.766860144	7.197708158	6.933100475	7.61176256	7.505414609	7.008988783	6.303780748	5.914086097	6.523561956	6.741466986	6.153805336	6.364572432	6.332707934	6.826548487	6.62935662	7.770829046	5.832890014	6.656782364	5.578938713	6.746850183	6.574404309	8.318768743	6.510961919	5.539158811	7.82527683	8.487438113	6.387155718	6.749534268	6.301953395	7.110613806	6.470862199	6.94602899	7.373300197	6.841721581	7.187846909	6.543805176	7.05853297	7.28169825	6.28169825
IGHG2	7.58345891	6.614709844	6.264911693	7.58345891	8.317864798	7.271463028	7.844862656	7.521207816	5.412781525	7.062855655	6.031218731	7.525129251	6.510961919	7.832890014	6.167919866	6.917670434	6.452858965	6.921245889	5.361066489	6.169925001	7.725195817	6.864186145	7.043300754	7.6574971	5.683696454	7.096978636	6.268658955	6.599912842	7.560714954	6.173926932	6.562242424	5.692092375	6.427941333	6.498250868	6.727920455	5.482202926	7.427941333	6.773468928	4.485426827	7.740118043	7.978424465	6.364572432	7.129283017	6.786596362	6.968090752	7.257387843	7.536830005	8.027905997	7.659639187	7.296457407	7.168922782	7.010108453	7.265849421	6.011227255	7.277054876	6.193771743	6.135452784	5.646738698	7.176921112	6.737416366	6.004501392	7.025693274	7.196725061	7.316507819	5.802193217	7.462706751	6.289096702	7.842350343	6.565292521	6.953032377	7.934280594	7.073606041	5.329123596	5.692092375	6.645298164	6.137503524	6.361066489	6.490249211	6.238404739	6.165911939	6.093813673	7.936048964	5.680886921	6.806066226	5.587964989	6.608809243	6.474111514	8.197708158	6.452858965	5.501439145	8.135452784	8.161887682	6.595443985	6.537606691	7.190812368	6.593951284	6.444600814	6.786596362	7.859845344	7.997179481	6.912889336	6.783980414	6.777419716	6.672425342	5.9795681
IGHG3	7.419538892	7.11997861	6.145677455	7.415319248	9.356231863	7.236492618	8.480992104	6.87774425	5.161887682	7.28169825	6.264911693	7.724513853	6.682292371	7.73403214	6.277984747	6.765534746	6.133399125	7.231701199	5.897240426	5.82527683	6.518849829	6.485426827	7.71630504	6.745506266	6.459431619	7.304693557	5.746850183	7.0	7.048759312	6.58345891	5.804776378	4.770829046	5.491853096	6.846744023	6.885086225	5.185866545	6.296457407	6.10433666	5.783980414	5.914086097	7.057450272	6.311067102	6.518849829	6.568336182	6.575917361	8.053111336	6.352264173	7.319220503	7.311975314	7.226893814	6.523561956	7.050936965	6.242221395	5.429615964	7.891176125	6.159871337	7.047669251	5.566815154	6.741466986	5.842978832	6.338067798	6.289096702	7.309248961	7.271463028	7.236492618	7.207502459	7.068240861	6.270528942	6.444600814	7.269594252	7.188836073	6.891176125	5.498250868	5.794415866	7.20261362	6.112700133	6.577428828	5.251719093	5.99095486	6.718361626	6.155830172	6.8899602	5.822730148	5.292781749	6.424586226	5.820178962	6.881419908	9.332707934	6.240314329	6.325530332	8.563768278	7.896029603	5.899659026	6.517275693	5.892391026	5.442943496	5.850499414	7.133399125	6.737416366	6.972692654	6.373300197	6.95070169	6.390598906	6.087462841	5.469234794
IGHG4	7.198690586	7.442114122	6.813781191	6.686500527	8.529040056	6.62058641	7.151777655	5.716990894	5.599912842	6.330916878	6.387155718	7.040015679	5.354028938	5.752213368	6.485426827	6.199672345	6.0725346	5.185866545	5.837943242	4.99095486	7.286326727	5.62058641	4.705977902	8.60659028	5.970393538	5.95419631	5.867896464	6.744161096	7.284477118	6.255500733	6.249824549	6.139551352	6.151777655	6.905687849	5.62058641	5.680886921	5.997744026	6.794415866	4.995484519	6.157852169	7.319220503	6.268658955	7.615445725	5.997744026	6.545350645	5.646738698	7.252665432	7.523561956	8.14363831	6.257387843	6.125155131	6.470862199	8.154311811	5.730639956	6.03562391	5.626439137	5.161887682	6.980710829	7.073606041	7.136478518	6.510961919	5.50779464	5.64385619	6.655351829	4.949534933	8.129798173	4.862947248	7.103287808	6.659639187	7.41869595	6.6794801	7.740792672	6.121015401	5.566815154	5.635173947	5.797012978	7.200653436	6.399171094	5.635173947	6.23457796	6.279842694	8.083213368	5.944858446	7.40173285	6.626439137	6.348728154	5.776103988	7.411087227	5.381975479	4.255500733	8.034523875	8.008428622	7.05853297	5.993221467	6.900866808	7.224966365	6.155830172	6.687900522	7.21042783	7.01346226	5.557655155	6.616181231	7.358431429	7.232660757	7.464341533
IGKC	7.005624549	7.112700133	5.781359714	7.026800059	8.089053172	7.006746832	8.617651119	7.39145842	5.09592442	7.163901214	6.292781749	7.395748328	6.114783447	7.718361626	6.472487771	6.778734244	6.517275693	6.549977143	6.024585638	6.341630009	7.223036338	6.452858965	7.258330473	7.76884596	6.165911939	6.783980414	6.584962501	6.314696526	7.628627802	5.840463234	6.368069877	6.354028938	6.908092341	7.152791852	6.744161096	5.703211467	6.981852653	6.882643049	5.491853096	6.851749041	7.704595348	6.809928866	7.258330473	6.135452784	6.765534746	6.175923742	6.806066226	8.174426394	8.242697768	6.704595348	6.741466986	6.545350645	7.330020516	6.348728154	7.674545394	5.933100475	6.173926932	6.710117632	7.907491593	7.155830172	6.452858965	5.897240426	7.044394119	6.17990909	6.155830172	6.929554316	7.529040056	7.05202456	6.562242424	7.563768278	7.21916852	6.673839056	5.812498225	5.885086225	6.491853096	6.559185866	6.074676686	6.352264173	5.61176256	6.187846909	6.786596362	7.665335917	5.244125943	6.09592442	4.733354341	6.655351829	6.031218731	7.936637939	6.223036338	5.995484519	7.483009577	8.03727239	6.137503524	6.740118043	6.106432078	6.54225805	6.338067798	6.50779464	6.832890014	6.996614715	6.707359132	6.531381461	7.034523875	7.806710718	6.452858965
HV118	6.802193217	7.140574178	6.339850003	6.578938713	8.58082385	6.373300197	9.403438163	7.245077275	3.887525271	7.829088444	6.311067102	7.802839441	6.257387843	7.886306263	6.668175869	7.387155718	6.707359132	7.336283388	5.827819025	6.394033895	7.198690586	6.762880293	7.177917792	8.247927513	5.426264755	6.112700133	8.140574178	6.610286657	8.052568051	5.972692654	6.392317423	6.221103725	6.651051691	7.224966365	5.974988112	6.287250643	7.572131751	6.851749041	5.760220946	7.022367813	7.872213144	6.311067102	6.727920455	6.852997588	7.438791853	6.226893814	6.653919873	8.453682186	8.095397023	7.933690655	6.861707287	6.592457037	8.286326727	6.50779464	7.458611673	6.871597266	5.581953751	6.221103725	7.525129251	6.938991439	6.439623138	5.705977902	7.292781749	7.345183447	5.711494907	7.348728154	7.76420813	7.632995197	5.995484519	7.198690586	7.412781525	6.761551232	6.057450272	5.972692654	6.404290064	6.737416366	6.539158811	5.937815169	5.995484519	6.057450272	6.407692649	7.798309782	5.581953751	6.419538892	5.217230716	6.498250868	6.004501392	8.171427027	6.213347282	5.593951284	7.375039431	7.973266861	6.685099172	6.769507291	6.226893814	6.749534268	6.837943242	6.551516018	8.010108453	7.503030646	7.447083226	6.526694846	6.38024459	7.131342539	6.09592442
HV169	7.310158318	6.251719093	5.817623258	6.92243574	8.691743519	7.085339669	8.814742667	7.572889668	5.83541884	7.82336724	5.581953751	6.935459748	6.102238194	6.822730148	6.240314329	6.638073837	6.61176256	6.044394119	4.972692654	5.449561375	7.992088609	6.44625623	6.887525271	7.925406083	5.523561956	6.528258743	6.791814071	5.921245889	8.778405724	5.87036472	6.0	5.485426827	6.978424465	7.532940288	6.314696526	5.789207575	7.218199944	6.8899602	5.83541884	6.777419716	8.409815196	6.727920455	7.152791852	6.141596278	7.648896806	6.854245054	6.665335917	8.407692649	8.030667136	7.687200695	6.529820947	6.503030646	8.278449458	6.169925001	7.145677455	6.399171094	5.894817763	6.803485376	8.297833368	6.217230716	5.754887502	5.652486495	7.525129251	6.509379149	6.024585638	6.359310317	7.328226119	7.818901676	5.928370323	7.354028938	6.711494907	7.121015401	6.355791547	6.116863758	6.14363831	6.5360529	6.338067798	6.076815597	5.725195817	6.534497434	6.557655155	7.233619677	5.426264755	4.66106548	4.749534268	5.224966365	5.311067102	8.03727239	5.475733431	5.993221467	7.501439145	7.244125943	7.223036338	6.341630009	5.867896464	7.483009577	5.736063628	6.236492618	7.196725061	7.090641752	7.499048598	6.575917361	6.977279923	9.350276229	5.921245889
HV330	6.665335917	6.298291731	6.392317423	6.885086225	8.031218731	6.251719093	8.374604819	7.349612972	5.087462841	7.164906927	5.910932432	7.251719093	6.022367813	7.499845887	6.995484519	6.432959407	6.526694846	7.12722055	5.669593751	6.539158811	6.40599236	6.760220946	7.080018029	7.309248961	5.9795681	5.733354341	6.820178962	5.361066489	6.852997588	6.376776572	6.371558863	6.595443985	6.595443985	6.836681593	6.230741003	6.462706751	7.58345891	6.846744023	6.024585638	7.249824549	6.809928866	6.081083929	6.99095486	6.6794801	7.302867361	6.207502459	7.578938713	8.227856573	8.964052011	7.701826258	6.470862199	6.292781749	7.706668682	6.334496768	5.070389328	6.521992956	5.061776198	6.506208389	8.518062976	6.259272487	6.01346226	6.534497434	6.556122818	5.988684687	5.984133595	6.852997588	6.509379149	8.540321806	6.09592442	7.233619677	7.177675052	6.729280846	5.412781525	5.865423978	6.123086751	6.897240426	6.266786541	6.345183447	6.411087227	6.274261661	6.022367813	7.758889433	6.50534801	8.30241045	4.053111336	6.685099172	7.03562391	8.071462363	6.553053253	6.741466986	7.663913842	7.554588852	7.045486656	7.156841525	6.635277438	6.968090752	6.867896464	7.048759312	7.900866808	7.212374788	6.904484098	6.850499414	6.645298164	6.916476644	6.046578367
