	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	
ECM2	0.4111721109727459	0.020294054272434747	0.8020501676730571	6.351315112	-2.091440685094563	0.03946760992410734	0.5630023988838899	-4.239424889044334	
ANX11	0.4808261244645844	0.022777571200531144	0.9388746777286376	6.349280396777778	-2.087083060388943	0.03987005184890771	0.5630023988838899	-4.241361153518703	
CO8A1	0.42045657863853353	0.019474999878128674	0.8214381573989384	6.384753445962963	-2.0847785193940367	0.040084313189144266	0.5630023988838899	-4.24238380198438	
FINC	-0.24027347217974682	-0.473404780705471	-0.007142163654022621	6.426975994037037	2.049124831233247	0.043527941864107446	0.5641624703051353	-4.25808579969892	
CATD	-0.49725539007943775	-0.980412491908583	-0.014098288250292412	6.38894615362963	2.0462294219417085	0.04381844429554449	0.5641624703051353	-4.259351058664841	
CO1A1	0.5179401987175584	0.001279797412977346	1.0346006000221393	6.392985197728395	-1.9931392204715932	0.049447794861343944	0.5698986267183633	-4.282285341019761	
SAMP	0.4141964128668399	-0.0004044771861763108	0.8287973029198561	6.344029016938272	-1.9862746335663173	0.050218924113431505	0.5698986267183633	-4.285213787078963	
SERPH	-0.30416733906672166	-0.609855817974482	0.0015211398410386878	6.248958052728395	1.9783207244501402	0.05112522744513516	0.5698986267183633	-4.28859629048024	
LG3BP	-0.4110981175022795	-0.8276019281643661	0.005405693159807157	5.960565026061729	1.9624097904851707	0.05298006376922382	0.5698986267183633	-4.295328222464632	
ZPI	0.35786478582629455	-0.00616484744484963	0.7218944190974388	6.801392506037037	-1.9545438599671836	0.053917986741593156	0.5698986267183633	-4.298639315618732	
ASPN	0.48920745669174837	-0.01140498729051187	0.9898199006740086	6.308284708148149	-1.942918664188308	0.0553299637590644	0.5698986267183633	-4.303512191942854	
HEMO	0.31357567163462746	-0.0147332180784292	0.6418845613476841	6.861742564790124	-1.898991023185705	0.06095167760476572	0.590897348958422	-4.321701579361953	
ITAV	-0.21063234990846882	-0.43382332994478723	0.01255863012784958	6.389283066160494	1.8763403879918026	0.06403387689212764	0.590897348958422	-4.330941617417257	
IBP5	0.41797520108968605	-0.026169369651429908	0.862119771830802	6.475313065407407	-1.8710670499923692	0.0647699514553001	0.590897348958422	-4.333079150490918	
KNG1	0.408062212226162	-0.02884515037344748	0.8449695748257715	6.800053279839506	-1.8569499966941676	0.06677550999547738	0.590897348958422	-4.338775982809171	
SMOC2	0.30618948517393135	-0.022116703331789056	0.6344956736796518	6.303918481444445	-1.8542760818070578	0.06716118676966965	0.590897348958422	-4.339850835295097	
S10A6	0.27679896149599753	-0.021941481506808136	0.5755394044988031	6.375137390222222	-1.8421866415879535	0.06892829062451777	0.590897348958422	-4.344693833641582	
CTHR1	0.2849353509168909	-0.02619455596330439	0.5960652577970862	6.547092943777778	-1.8208231567237945	0.07214599236593293	0.590897348958422	-4.353185009450297	
PDIA1	-0.2648531360839306	-0.5568132684400721	0.027106996272210915	6.6561969448888885	1.8036188305769218	0.07482739698981603	0.590897348958422	-4.3599606393417725	
HPLN1	0.3771680917765177	-0.039714107187756864	0.7940502907407923	5.586944910135802	-1.7988079014693905	0.07559186378923671	0.590897348958422	-4.361845341174019	
LYSC	0.4717787658841363	-0.0513076985676873	0.99486523033596	6.335009774765432	-1.7931974011819607	0.07649156620820997	0.590897348958422	-4.364037745811571	
CRLF1	0.28287765568914464	-0.03502061403696399	0.6007759254152533	6.401119304333333	-1.7691867294685604	0.08044287184741614	0.6062645707524776	-4.37335287270594	
CD44	-0.2972483455294807	-0.6344646873193744	0.039967996260413086	6.37487291825926	1.7525645644020345	0.08327596159923308	0.6126731460515005	-4.379737263333571	
POSTN	-0.38597577151410456	-0.8293882760350548	0.05743673300684565	6.167287803987654	1.7306741250110316	0.08713195784953394	0.6248081842265842	-4.38806448776593	
CO5A1	0.3397994625862321	-0.052868727894498424	0.7324676530669627	6.384158519358024	-1.7205217202178884	0.08896945018113174	0.6248081842265842	-4.391895274153381	
SAP	-0.43779616497965346	-0.9475256344244146	0.0719333044651077	6.47557878962963	1.7076363988444343	0.09134720144325155	0.6272507832436606	-4.39672866863414	
TIMP3	0.3441394318184752	-0.061416603602565734	0.7496954672395162	6.447962045876543	-1.687123059920481	0.09523960905695691	0.6329351221708653	-4.40435718295798	
