	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	
TENA	0.41541644141741996	0.037566767505723186	0.7932661153291167	6.423275083942857	2.179266744828325	0.03148618990836758	0.31887586428236847	-3.7738747868368936	
CO2A1	-0.5514836107496902	-1.0584324309637547	-0.04453479053562581	6.158305567104762	-2.1563251884632715	0.033278776546125405	0.31887586428236847	-3.818737844293157	
FETUA	-0.7505829905543712	-1.4412013600677591	-0.0599646210409831	6.096401663571428	-2.154300860137782	0.03344112239865256	0.31887586428236847	-3.822675716106432	
CCN2	-0.29008828867284525	-0.557390999478114	-0.022785577867576512	6.520009662895238	-2.151159412740626	0.033694418495054244	0.31887586428236847	-3.828780010491593	
CYTB	0.4467799298401922	0.03390309348349968	0.8596567661968848	6.4071583367619045	2.1449585274713483	0.03419928447121363	0.31887586428236847	-3.84080538742233	
CO3A1	-0.5778989612770707	-1.1146248557512548	-0.04117306680288657	6.077572882180952	-2.134249202047037	0.03508666467831886	0.31887586428236847	-3.8614993455282716	
CATB	0.32407835897589804	0.021235185944625645	0.6269215320071704	6.4504431478285715	2.121182353618525	0.03619632420569281	0.31944073815888235	-3.8866206134794123	
ITAV	0.21578359087989393	0.012704949503547197	0.41886223225624064	6.4262563521428575	2.106201554710792	0.03750572055591353	0.31944073815888235	-3.9152478183795183	
FCGBP	0.31224236495325974	0.017106187420021846	0.6073785424864977	6.296385510114286	2.097080692442331	0.038322784935053186	0.31944073815888235	-3.932586114327082	
LEG3	0.40802607190246726	0.020080518550175508	0.7959716252547591	6.3220758204	2.084792799200325	0.03944778482135762	0.31944073815888235	-3.9558357103978063	
BGH3	0.3578845601546552	0.01584353270471278	0.6999255876045976	6.5071746102761905	2.074008454602686	0.04045843760608686	0.31944073815888235	-3.976137188318442	
MARCO	0.31278721888538863	0.011858509109026694	0.6137159286617506	6.4859595186285715	2.0603032034397866	0.04177487572441482	0.31944073815888235	-4.001797714936896	
F13A	0.35238262998581044	0.010880538860530531	0.6938847211110903	6.707714932980952	2.0453464791345413	0.0432533101459924	0.31944073815888235	-4.02962287393399	
LEG1	0.3833461104314208	0.011536643510578315	0.7551555773522634	6.126947972057143	2.0436964000418096	0.043419129458488866	0.31944073815888235	-4.0326812194418595	
TR11B	0.3909634205485169	0.0057055430755463266	0.7762212980214875	6.3850251261809525	2.011547815221961	0.046760092765407345	0.3320014789994903	-4.0918132173516195	
FBLN1	-0.257107201897258	-0.5117026878583486	-0.0025117159361673913	6.5819224176	-2.0017475471083532	0.047821220584512235	0.3320014789994903	-4.10966714687421	
FBLN5	-0.2547131571246659	-0.5086366487740401	-0.0007896654752916898	6.368864086933334	-1.988356529674265	0.04930426199912541	0.3320014789994903	-4.133932385503567	
GANAB	0.204716479616355	0.0005250251704596864	0.40890793406225034	6.6951463965428575	1.9872888887582867	0.04942416839474613	0.3320014789994903	-4.135860527631678	
A1BG	0.22652516454009033	-0.0015764536459466905	0.45462678272612733	6.736228190066667	1.9684928904255035	0.05157610236008497	0.3390854389205586	-4.169648858131781	
ANXA2	0.29281824921978705	-0.006712152518152548	0.5923486509577267	6.437028296190476	1.9377734130752573	0.05526416175588069	0.3501589757025977	-4.224230614461622	
CATZ	0.36934770344275963	-0.008880398599154515	0.7475758054846737	6.4240733019142855	1.9356524065358753	0.05552682786222423	0.3501589757025977	-4.227969782222824	
ITIH3	-0.2131101127248586	-0.4328133834853665	0.006593158035649305	6.624600698866667	-1.922707846788196	0.05715284690167561	0.351687957144707	-4.2507075818654965	
EMIL2	0.29578158119239506	-0.010261126730766956	0.6018242891155571	6.428648747095238	1.9157324361327455	0.05804558515980601	0.351687957144707	-4.262901468648297	
IPSP	-0.29285211927815774	-0.6012136296695233	0.015509391113207815	6.716525414057143	-1.8824955978592088	0.06246228433562543	0.36043150116423844	-4.320436994941754	
FBN1	-0.2828039908124365	-0.5810198561549043	0.015411874530031233	6.4007331019523805	-1.8797519822520374	0.06283914259392567	0.36043150116423844	-4.325144487743689	
CO1A2	-0.4117883694410343	-0.8491723695029334	0.02559563062086473	6.30089267967619	-1.8661946774935336	0.06472943779886689	0.36043150116423844	-4.348312084965089	
CRLF1	-0.2616696605226898	-0.5416916257700535	0.018352304724673862	6.393011701609524	-1.8522816913956495	0.06671855478798147	0.36043150116423844	-4.371924727041053	
