	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	
PLMN	-0.3828789933737413	-0.9164666894743104	0.1507087027268278	6.566047075097561	-1.4441974736298395	0.15543153580685046	0.8439650751346988	-4.532933845458019	
PEDF	-0.39251303379654284	-0.9410593324931988	0.1560332649001131	6.509181933390244	-1.4401629756027616	0.1565640609642009	0.8439650751346988	-4.5336322929441	
TIMP2	-0.3305639588706573	-0.7929557945628244	0.13182787682150976	6.307204391365854	-1.4388522224047662	0.15693339055733987	0.8439650751346988	-4.53385885632899	
BGH3	-0.34501999299747216	-0.8326837273412006	0.14264374134625624	6.646052618756097	-1.4239497057932364	0.1611805614869203	0.8439650751346988	-4.536422561377022	
HV102	-0.3652434470723511	-0.881840571233119	0.15135367708841674	6.907015461170731	-1.4229881938958449	0.16145763947188763	0.8439650751346988	-4.536587200623991	
SFRP2	-0.3312871568063542	-0.8008396595460691	0.1382653459333607	6.495725196048781	-1.4200096251744108	0.16231832865940804	0.8439650751346988	-4.537096624837749	
FBN1	-0.3748505296323901	-0.9074418223560188	0.15774076309123863	6.30282945997561	-1.4165598068181937	0.1633196541510102	0.8439650751346988	-4.537685521909912	
FIBG	-0.4992790609182844	-1.2091806749446423	0.21062255310807348	6.372694240560976	-1.4155200892611803	0.16362237818280245	0.8439650751346988	-4.537862768650993	
IGHG4	-0.33559462794595096	-0.815050892354928	0.14386163646302602	6.7580058767317075	-1.4087594783023716	0.16560146032879403	0.8439650751346988	-4.539012608600225	
C1R	-0.32099899856852	-0.7853884995124544	0.1433905023754144	6.793970314243903	-1.39120821403161	0.17082618410755296	0.8439650751346988	-4.541975956077515	
FCGBP	-0.4072617508244336	-1.0020184051904444	0.18749490354157705	5.814668845219512	-1.3781775221204577	0.17478700998525568	0.8439650751346988	-4.544155640642552	
IBP3	-0.39789054930737927	-0.9792343219908572	0.18345322337609865	6.4282734606097565	-1.3775312105657276	0.17498529146901534	0.8439650751346988	-4.544263296759082	
HV439	-0.33129867937714497	-0.8164663643002037	0.15386900554591376	6.725356909878049	-1.3743542391148948	0.1759624736578076	0.8439650751346988	-4.544791859224322	
SPRL1	-0.5183794783335246	-1.2806082087843027	0.2438492521172536	5.903497794902439	-1.3687790013597678	0.1776874718328895	0.8439650751346988	-4.545716912338837	
FIBA	-0.4162770320689109	-1.0353497796414344	0.20279571550361258	6.380880481463414	-1.3533546251126678	0.18252757023278351	0.8439650751346988	-4.548259401728465	
TAGL2	0.4454308411338589	-0.21857194865708995	1.1094336309248076	6.151269715609756	1.3501475352406718	0.1835465037684671	0.8439650751346988	-4.548784946369304	
ANX11	0.2808917950306467	-0.13998080474351854	0.701764394804812	6.504446060585366	1.3432574223623943	0.18575028952801212	0.8439650751346988	-4.549910408356693	
RARR2	-0.3615818339955211	-0.9034763915055235	0.1803127235144813	5.796053773756098	-1.3429587160031562	0.18584628502294656	0.8439650751346988	-4.5499590885822965	
HV309	-0.27574262266969046	-0.6916535982512587	0.1401683529118778	6.735925933829268	-1.3343641609094359	0.1886245731127267	0.8439650751346988	-4.551355757610254	
IGJ	-0.36339240523013383	-0.9133441366785076	0.1865593262182399	6.506013705	-1.3299095998273998	0.19007695281883738	0.8439650751346988	-4.55207661492543	
GANAB	0.3044155157483906	-0.15649562539993367	0.7653266568967149	6.65548942092683	1.3292921080315043	0.19027895143348877	0.8439650751346988	-4.552176376380237	
HPTR	0.38074677261881895	-0.19736668852823858	0.9588602337658765	6.643743968731707	1.3255435385419974	0.19150871721637228	0.8439650751346988	-4.552781134917254	
HGF	0.3475640361520537	-0.18381911750781327	0.8789471898119208	6.1305704957073175	1.3164303859172204	0.19452357397525435	0.8439650751346988	-4.554245216066187	
LV310	-0.346614412404591	-0.8778448712986879	0.18461604648950591	6.674764337463414	-1.3132109552953934	0.19559719537054518	0.8439650751346988	-4.55476035000911	
APOB	-0.37095057529269915	-0.9399889108316224	0.1980877602462241	6.481440675097561	-1.3120348528080426	0.195990520829341	0.8439650751346988	-4.554948263493857	
HMCN1	0.3194620288704543	-0.1707176799061232	0.8096417376470317	6.351671191243902	1.3117007419852205	0.1961023670383335	0.8439650751346988	-4.555001619967775	
CATD	0.5185051217198169	-0.27781937602168616	1.31482961946132	6.815616159780488	1.310490335414409	0.19650796453084446	0.8439650751346988	-4.555194819717962	
CFAH	-0.2762879658570703	-0.7013727107669623	0.14879677905282168	6.5935121167317075	-1.3081492528648564	0.19729424246042565	0.8439650751346988	-4.555568054863101	
HV551	-0.28730485015351737	-0.7321227691847163	0.15751306887768157	6.786485873243902	-1.2999646173427715	0.2000618341797536	0.8439650751346988	-4.5568683731825255	
CERU	-0.29603384385125137	-0.7545304264049354	0.16246273870243266	6.941505370804878	-1.2994994783686067	0.20021999334132978	0.8439650751346988	-4.55694205871217	
ICAL	-0.2719863552977936	-0.699738541641119	0.15576583104553182	6.478701452341464	-1.2797517366366584	0.20702198820709103	0.8439650751346988	-4.560049268727971	
KV240	-0.3364433618988021	-0.8666374235094464	0.19375069971184222	6.774119834097561	-1.2771677778514057	0.207924684837343	0.8439650751346988	-4.560452776610624	
ANXA4	0.27776906689194447	-0.16169956009404912	0.7172376938779381	6.706724982414634	1.2721163990055264	0.20969787395029524	0.8439650751346988	-4.561239538930184	
KVD11	-0.30991588713202123	-0.8043490204138306	0.18451724614978815	6.84402102795122	-1.2615577091123675	0.21344077341068896	0.8439650751346988	-4.562875277312584	
A1BG	-0.2451218570214931	-0.6391246098720669	0.14888089582908068	6.984380464097561	-1.252142135495437	0.21682025310958974	0.8439650751346988	-4.564323859222882	
OMD	0.3241369449064001	-0.19902477846552002	0.8472986682783202	6.078151515682927	1.2469912924593256	0.21868576187840696	0.8439650751346988	-4.565112287553844	
APOM	-0.3689664836535865	-0.9712492156682084	0.23331624836103543	6.600596632243902	-1.2329837524470795	0.2238191195958773	0.8439650751346988	-4.567241945671893	
C1QC	-0.2962321752018516	-0.7808357390297693	0.18837138862606612	6.490875353097561	-1.2303154337673625	0.2248069922812934	0.8439650751346988	-4.567645227011847	
COFA1	-0.27992608348111	-0.7403105465071232	0.1804583795449033	6.375562511512195	-1.2237524022172386	0.22725045665134402	0.8439650751346988	-4.56863386653405	
IGLC2	-0.2566495219271847	-0.6792592206732049	0.16596017681883546	6.650815226365854	-1.222283215567385	0.22780011435207337	0.8439650751346988	-4.568854542423993	
IGHG2	-0.2809684097107144	-0.7454921680398434	0.1835553486184146	6.759568650365853	-1.2173638760809542	0.2296476774949729	0.8439650751346988	-4.569591737029583	
HV307	-0.27429625194628093	-0.7300538460195125	0.18146134212695064	6.8625779525365855	-1.2113141979930235	0.2319348270550082	0.8439650751346988	-4.570494718046278	
SPON1	-0.3675340700988638	-0.9798293342198148	0.24476119402208724	6.26582424807317	-1.2081129839828184	0.23315181851028283	0.8439650751346988	-4.570970924631962	
FST	-0.33216938625543596	-0.8887125696684346	0.22437379715756273	6.313394581170732	-1.2012449761895991	0.23577856485111842	0.8439650751346988	-4.571988831122154	
ITIH1	-0.22949439284651127	-0.6158523559168543	0.15686357022383177	6.676861455048781	-1.1955095768893564	0.2379886478931174	0.8439650751346988	-4.572834931697647	
C1QA	-0.2836240693236866	-0.7638563476414995	0.1966082089941263	6.4765317148536585	-1.188673510604887	0.24064254918177738	0.8439650751346988	-4.5738387094991	
KNG1	-0.25674739246421463	-0.6924271117339289	0.17893232680549964	6.679348013707317	-1.1860678819081967	0.24165975454211408	0.8439650751346988	-4.574219962186256	
CO1A2	-0.3278712155937258	-0.8849055219579437	0.22916309077049213	6.044454166219512	-1.184655829603372	0.2422123063659563	0.8439650751346988	-4.574426261303427	
S10A9	-0.5672136200186089	-1.5423567972542922	0.4079295572170746	5.812338658268293	-1.1707094185402094	0.24771903709041143	0.8439650751346988	-4.576452059436433	
ANXA7	0.24634304046105152	-0.1784535594663573	0.6711396403884603	6.459882805536585	1.1671592426603037	0.2491351644877934	0.8439650751346988	-4.576964327930723	
HV169	-0.3123474144092728	-0.8517590886769292	0.22706425985838352	6.7301065427073175	-1.1654359805097216	0.24982465861492445	0.8439650751346988	-4.577212483422605	
HRG	-0.2392770999995774	-0.6643246643176626	0.18577046431850777	7.073063075048781	-1.133011851811483	0.2630552050218555	0.8439650751346988	-4.581820449281386	
PERM	-0.5035037077711391	-1.404029512730931	0.3970220971886528	6.273246101121951	-1.125323424025478	0.2662644358088017	0.8439650751346988	-4.5828959727545975	
A2MG	-0.3008043317175457	-0.8397546559533632	0.23814599251827173	6.452245989926829	-1.123326997524178	0.2671022979217902	0.8439650751346988	-4.583174172460573	
VTNC	-0.3507093039660444	-0.981552317610373	0.2801337096782842	6.472050479073171	-1.1189143349484463	0.26896084670290815	0.8439650751346988	-4.583787493540567	
HV315	-0.25045267624099576	-0.7019682509338695	0.20106289845187797	6.665649455390244	-1.1164101836123221	0.27001962752732955	0.8439650751346988	-4.584134580996465	
HS71B	0.23755843109681482	-0.19184648570905558	0.6669633479026852	6.389776947097561	1.1134591376174678	0.271271145158714	0.8439650751346988	-4.584542710208821	
IGLC7	-0.39527226451133407	-1.1156736375902006	0.32512910856753247	6.495164684536586	-1.104314203637477	0.27517548794458113	0.8439650751346988	-4.585801260691113	
IGHM	-0.2786075463952094	-0.7867085944501029	0.22949350165968402	6.44908328507317	-1.1036049329608122	0.27547995149344073	0.8439650751346988	-4.585898480700317	
SRPX2	0.24306432764372093	-0.20280218227436164	0.6889308375618035	6.394394248170732	1.0972035940340774	0.2782385495260307	0.8439650751346988	-4.586773359763251	
LAMA4	-0.23764485663030974	-0.674179701750459	0.1988899884898396	6.5570112212439025	-1.0956714660688573	0.27890167620327366	0.8439650751346988	-4.586982074798346	
HSP72	-0.2681760846347882	-0.7631348023753085	0.2267826331057321	6.199301195292683	-1.090490574229761	0.2811522603415152	0.8439650751346988	-4.587685888727105	
IGHG3	-0.28680483841774046	-0.8211404598151013	0.24753078297962033	6.800169958731708	-1.0802970608025946	0.28561742059770945	0.8439650751346988	-4.589061829425049	
PDIA1	0.222578498322255	-0.19224113958076502	0.637398136225275	6.65948343597561	1.0799278671559824	0.28578006584842053	0.8439650751346988	-4.589111443935289	
FA12	-0.24347867986099492	-0.697435681164234	0.2104783214422442	6.735123294195122	-1.079486133486928	0.28597475294348357	0.8439650751346988	-4.589170786592427	
ITA1	0.25202420816823984	-0.21954815384022547	0.7235965701767051	6.5706551380243905	1.075634598445757	0.2876761774322346	0.8439650751346988	-4.5896872690746005	
IGLL5	-0.25404032827171724	-0.7303964067013808	0.2223157501579464	6.676706635585366	-1.0733510911908881	0.288688245909752	0.8439650751346988	-4.5899926905824415	
ITB2	-0.43558292395048703	-1.2537039007953197	0.3825380528943456	6.417193468853658	-1.0715789303702759	0.28947538770346243	0.8439650751346988	-4.590229312429415	
CXCL7	-0.2790811337183339	-0.8062305565208947	0.24806828908422696	6.358633728731707	-1.0655346852155383	0.2921712854215124	0.8439650751346988	-4.591033675365606	
APOH	-0.21030065696299755	-0.6084782377431257	0.18787692381713056	6.539578375829269	-1.063003449798406	0.2933054441276666	0.8439650751346988	-4.591369299969431	
ANGI	-0.296124346957712	-0.8573625519063348	0.26511385799091075	6.143481467536585	-1.0619345168788248	0.29378531096461036	0.8439650751346988	-4.5915108149494595	
FCG3A	-0.2690267365167262	-0.7872809526239541	0.24922747959050168	6.794522520609756	-1.0447766254921171	0.3015623017074763	0.8585016877438063	-4.593764562387493	
CO5A1	-0.23154246169825485	-0.6879517721543456	0.22486684875783583	6.190905406926829	-1.0210499756346463	0.3125480090982568	0.8744753192804849	-4.596825820289207	
KV320	-0.2603218396532153	-0.7782224734706474	0.2575787941642168	6.740268414731707	-1.0116610053372936	0.3169695015749015	0.8744753192804849	-4.59801939590027	
A2AP	-0.25963358600397524	-0.777102479234797	0.25783530722684656	6.714684683731707	-1.009828147620654	0.317837557969362	0.8744753192804849	-4.59825121699532	
CO6A2	-0.24563458126001378	-0.7356168302640474	0.24434766774401986	6.337923772390244	-1.0089740800701932	0.31824260037106256	0.8744753192804849	-4.598359108088024	
TENA	-0.3344766951754891	-1.0147432707269477	0.3457898803759695	6.522065031780488	-0.9895951973828182	0.32752689839420834	0.8755347202822846	-4.600784581199359	
ITIH2	-0.2469777812069567	-0.7540698203663898	0.26011425795247645	6.848979773365854	-0.9802614871701587	0.33206278399919764	0.8755347202822846	-4.601937318134969	
SAA4	-0.2692597826539769	-0.82255414485669	0.28403457954873623	6.499452940073171	-0.9794586230737635	0.33245489928687866	0.8755347202822846	-4.602036002786382	
TETN	-0.27449065144079926	-0.8422875940537597	0.29330629117216117	6.480067894853659	-0.9729832331928132	0.33562873780394686	0.8755347202822846	-4.602829198370229	
APOE	-0.28574304884358404	-0.8867010685847362	0.3152149708975681	6.41751046297561	-0.9569789550219587	0.34355920146032404	0.8755347202822846	-4.6047687309299095	
HV372	-0.27105891963748885	-0.8470261571618615	0.3049083178868838	6.639541290902439	-0.9471892726951664	0.3484706454839198	0.8755347202822846	-4.6059404242646105	
AMBP	-0.17318214894132353	-0.5445838835056875	0.19821958562304046	6.601526098219512	-0.9384908544229968	0.35287307957232494	0.8755347202822846	-4.606972119037414	
HV349	-0.2710582802197855	-0.8528537793356314	0.31073721889606043	6.824796311609756	-0.9376983883586372	0.3532759601473675	0.8755347202822846	-4.607065671425289	
FHR2	-0.28038496616395825	-0.88383761119539	0.32306767886747345	6.5308952254878045	-0.935152365241411	0.35457236068781484	0.8755347202822846	-4.607365737680555	
CRIP2	0.3542327551752664	-0.41207999175772725	1.1205455021082602	5.699892895390244	0.9303653244699338	0.35701824640975643	0.8755347202822846	-4.607927867467121	
S10A4	0.24624104024798169	-0.28764203537617095	0.7801241158721343	6.324023936195122	0.9282931198430502	0.3580804123877841	0.8755347202822846	-4.608170368093943	
CO5A2	-0.30149142229778036	-0.9575865573739809	0.3546037127784202	6.002958838146341	-0.9248663771500221	0.35984138479927574	0.8755347202822846	-4.608570278928744	
CAPG	0.34691886137303246	-0.41869417793260905	1.112531900678674	6.615181854634146	0.9119886619368068	0.3665092371766834	0.8755347202822846	-4.610060813890732	
PGS2	-0.2888763964215114	-0.9291097459045772	0.35135695306155434	6.075227908243902	-0.9081228708775031	0.3685263094577921	0.8755347202822846	-4.6105044535940705	
CO1A1	-0.25707815550568247	-0.8311726667676523	0.3170163557562874	6.066892305463415	-0.9012652549030733	0.3721219558245691	0.8755347202822846	-4.611287102950777	
CLUS	-0.20437086820004907	-0.6628552785643688	0.2541135421642706	6.409838244243902	-0.8971504202966628	0.3742902280981987	0.8755347202822846	-4.611754059297475	
KV315	-0.2696986341116165	-0.8753122194525964	0.3359149512293635	6.662884928463415	-0.8963012173955368	0.37473870995412384	0.8755347202822846	-4.611850178955996	
APOA4	-0.23166081455962648	-0.7550225738312906	0.29170094471203756	6.501457150048781	-0.8908845771934226	0.3776074184779443	0.8755347202822846	-4.612461272638455	
CYTC	-0.17162344421972905	-0.5595773512936479	0.21633046285418986	6.4134191053170735	-0.8903634662164331	0.37788413939893506	0.8755347202822846	-4.612519880327374	
AACT	-0.2062329703030982	-0.6755482312652277	0.2630822906590312	6.823072930146341	-0.8844316350592408	0.38104315460778526	0.8755347202822846	-4.613184749514968	
SERPH	0.27649312845814356	-0.35931786029981705	0.9123041172161042	6.589104162463415	0.8752400072816232	0.3859711527897357	0.8755347202822846	-4.614206758225163	
PRDX1	0.21715249289783897	-0.28392911120215947	0.7182340969978375	6.741574312536585	0.8722223451819865	0.3875977684942049	0.8755347202822846	-4.614540103885352	
CO2	-0.22091615592465294	-0.7393416203741168	0.29750930852481083	6.8044654599268295	-0.8576537688082222	0.3955112529367727	0.8755347202822846	-4.616134193208321	
CD44	-0.20996237321007216	-0.7047767678798117	0.28485202145966737	6.669432828658537	-0.8540238434799744	0.397498573670358	0.8755347202822846	-4.616527446660834	
TRYB2	0.4252355256608193	-0.5775058817470982	1.4279769330687369	6.139332244243902	0.8535155520303453	0.39777734985381263	0.8755347202822846	-4.61658238782074	
HSP74	0.17895114822340702	-0.24618766408614995	0.6040899605329639	6.585145123341463	0.8471778309623363	0.40126353035317286	0.8755347202822846	-4.617264843482149	
PRDX2	0.2989023427445108	-0.41217218776777254	1.009976873256794	6.690565090829268	0.8460285986676873	0.4018977101480844	0.8755347202822846	-4.617388081127118	
CO3A1	-0.268927298574579	-0.9090759358619723	0.3712213387128144	5.882331793487805	-0.8455219999796851	0.402177463141168	0.8755347202822846	-4.617442356026417	
CO4A2	-0.24109008973742252	-0.8174479851339218	0.33526780565907677	6.34119073197561	-0.8418950575560527	0.40418384753652326	0.8755347202822846	-4.617830036203369	
F13A	0.2368597434082223	-0.3424067520540051	0.8161262388704498	6.732983375585365	0.8229694103236949	0.4147533068011101	0.8755347202822846	-4.619827443626488	
IPSP	-0.20291225431075374	-0.7034103089741222	0.2975858003526146	6.621621932463414	-0.8159747693261602	0.41870196346402666	0.8755347202822846	-4.620554787187624	
CBPB2	-0.19740170826588524	-0.686791004104078	0.29198758757230747	6.7637078122439025	-0.8118340990020654	0.4210502092514218	0.8755347202822846	-4.620982588518228	
IBP7	-0.28734164442960897	-1.0013571172944244	0.4266738284352065	5.5016223273414635	-0.8099566918651405	0.422117544353633	0.8755347202822846	-4.621175877159753	
CO6A1	-0.1846024079188105	-0.6455404806800171	0.27633566484239613	6.310847399829268	-0.8060567666211467	0.424339940615581	0.8755347202822846	-4.621576038818985	
FBLN3	0.1831834273100884	-0.27525636578436163	0.6416232204045385	5.8634329411219515	0.8042197246799702	0.4253892333133469	0.8755347202822846	-4.6217638987578615	
CO3	-0.17695696686471554	-0.6198472701709631	0.26593333644153205	6.862367674756097	-0.8041597685901974	0.4254235057401392	0.8755347202822846	-4.621770023150324	
FETUA	-0.36184700211469645	-1.2810416363095305	0.5573476320801375	5.891919714243903	-0.7922976112661899	0.4322369146890126	0.8755347202822846	-4.6229731947190205	
PCOC1	-0.1742082274674318	-0.6202597744542918	0.2718433195194282	6.395317104878049	-0.7860577613465426	0.43584702161418076	0.8755347202822846	-4.62359928305151	
OSTP	-0.44598357484241236	-1.5951337552952554	0.7031666056104307	5.321262092146341	-0.781111304189871	0.4387215460750802	0.8755347202822846	-4.624092252207963	
MFGM	-0.212115704969405	-0.7599568754514978	0.3357254655126878	5.987940280146342	-0.7792718823717425	0.4397933489845399	0.8755347202822846	-4.624274815968344	
SAP	0.2579015879357224	-0.4085484678957806	0.9243516437672253	6.576762245146342	0.7788561538184483	0.4400358024832369	0.8755347202822846	-4.624316020554366	
CATL1	0.23419216381115404	-0.37688910192016056	0.8452734295424686	6.745372194	0.7713371306270683	0.44443455872813686	0.8755347202822846	-4.62505764973189	
IGHA2	-0.2076888901778415	-0.7533229997557416	0.3379452194000585	6.573252948658537	-0.7660949542712993	0.4475165951142841	0.8755347202822846	-4.625570651105788	
FHR5	0.24869522075977962	-0.4067650647641687	0.9041555062837279	6.469711868682927	0.763645689644152	0.44896088360259767	0.8755347202822846	-4.625809194365505	
HDGR3	-0.16123317717698876	-0.5889753929398612	0.2665090385858837	6.276940532634146	-0.7586529404207573	0.45191346515960384	0.8755347202822846	-4.626293201696051	
CMA1	0.3826977296728407	-0.6357897017436998	1.401185161089381	6.3433258276585365	0.7562598774865159	0.45333267040417136	0.8755347202822846	-4.626524116479303	
S10A8	-0.3757554522769293	-1.3831748061314064	0.6316639015775478	5.770320156414634	-0.750699020487016	0.45664054797512965	0.8755347202822846	-4.6270580135722374	
PGCA	0.2235190685271806	-0.3915011460061618	0.838539283060523	5.875152633878049	0.731469187677567	0.4681868087561366	0.8755347202822846	-4.628875237288398	
RNAS1	-0.21433647639844025	-0.8078597061783657	0.3791867533814852	5.915358853121951	-0.7268239233035573	0.4710008313567994	0.8755347202822846	-4.62930745016198	
LUM	-0.18018880077710028	-0.6837379790695999	0.32336037751539926	6.300724540146342	-0.7202060270873603	0.47502643772620745	0.8755347202822846	-4.629918648662796	
HSPB1	0.1622898732657146	-0.29249931112979655	0.6170790576612257	6.092386956804878	0.7182111470700112	0.47624372037394325	0.8755347202822846	-4.630101835737875	
SFRP3	-0.21528563840125764	-0.8188220805493733	0.388250803746858	5.900322901243903	-0.7179305083855146	0.4764151086030388	0.8755347202822846	-4.630127567320849	
CD5L	-0.18569394561731326	-0.7095270066575899	0.3381391154229635	6.368237614292683	-0.7134699521515978	0.47914388561552934	0.8755347202822846	-4.63053525818783	
IC1	-0.15464184102034423	-0.5936727558687719	0.2843890738280834	6.780384322146341	-0.7089290238025113	0.4819308593249598	0.8755347202822846	-4.630947791257128	
FA10	-0.279783779036091	-1.0757447162912859	0.5161771582191039	6.063850315097561	-0.7074595692644315	0.48283467658502155	0.8755347202822846	-4.63108074655881	
S10AC	-0.39378243067762786	-1.5164682347379104	0.7289033733826547	5.663726287341463	-0.7059418884544518	0.48376915378748864	0.8755347202822846	-4.631217787358152	
ANXA1	0.1381867925105677	-0.2571929154942288	0.5335665005153643	6.56561030195122	0.7034334370668208	0.48531589450093193	0.8755347202822846	-4.631443671503578	
SULF1	-0.1950621606622079	-0.7618050782594037	0.3716807569349878	6.153886974365854	-0.692720080456478	0.49195289818220855	0.8755347202822846	-4.632399705375376	
ECM1	-0.22145621883337285	-0.8675695838370687	0.424657146170323	7.339439038926829	-0.6898425905888015	0.49374405708985625	0.8755347202822846	-4.632654082581159	
