	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	
CAPG	0.46080022703545515	-0.28609027040059826	1.2076907244715085	6.5208163826	1.2534600200640298	0.2185252335960688	0.7689956471929489	-5.015486356023595	
MMP9	-0.5190134449541268	-1.3611793541931552	0.32315246428490163	5.9755172238666665	-1.2520904038756306	0.21901774761824494	0.7689956471929489	-5.016990064550253	
S10A8	0.5760062968598105	-0.3682320504737381	1.520244644193359	5.250892947566666	1.239368155604867	0.223632498153985	0.7715228708002853	-5.030886885462983	
FBLN4	-0.28064301379248285	-0.7417006854960264	0.18041465791106065	6.383468497666667	-1.2366696961146868	0.22462058263805773	0.7715228708002853	-5.033817976563704	
FIBB	-0.3764540373222475	-1.0025243557510057	0.24961628110651074	6.313644345466667	-1.221640945644187	0.23018324410373475	0.7772898732401282	-5.050036432987992	
MUC18	-0.3441756244408904	-0.917864848474284	0.22951359959250311	6.341201034933333	-1.2188721465274241	0.23121913950813938	0.7772898732401282	-5.053004794639152	
CO4B	0.36212423826568674	-0.25457133959903844	0.9788198161304119	6.765275772833333	1.1930028919832179	0.241065115155804	0.7918474431859673	-5.080442589013861	
FCN3	-0.3951947077148273	-1.069567815350958	0.2791783999213034	6.488462716933333	-1.190599272213104	0.2419953757268668	0.7918474431859673	-5.082964730837287	
HV349	-0.3764787616313173	-1.0226482783600506	0.2696907550974159	6.8006440760333335	-1.183719361346112	0.24467264459204424	0.7918474431859673	-5.09015823889578	
PLTP	-0.5586947177698679	-1.5199504331882925	0.4025609976485567	6.6782281229	-1.1808381244284927	0.24580028475859486	0.7918474431859673	-5.093159502015585	
APOH	-0.2644047823872121	-0.7261740532412558	0.19736448846683163	6.537428895766666	-1.1633195145991844	0.25273856332758554	0.7918474431859673	-5.11126394581175	
HDGR2	-0.2637690066648105	-0.7262055704518902	0.1986675571222692	6.334379333766667	-1.158847623362272	0.2545322858362622	0.7918474431859673	-5.115845693787226	
SLPI	-0.3393976794149428	-0.9368205581058106	0.25802519927592493	6.373976921266666	-1.154201819026727	0.2564055419184627	0.7918474431859673	-5.120588498345045	
HSP74	0.2539696112840504	-0.19370900741455754	0.7016482299826583	6.572142675733334	1.152577500561371	0.2570628440626793	0.7918474431859673	-5.122242609402089	
IBP7	-0.3935692553293624	-1.0888693694467133	0.30173085878798855	5.585393561266667	-1.1500152526131662	0.2581021729371982	0.7918474431859673	-5.124847509004229	
IGHA2	-0.27904512664680986	-0.7863089595167647	0.22821870622314505	6.495194489833334	-1.1176228678661364	0.27150446635382236	0.8163774769025547	-5.1573193370387385	
HEMO	0.32953468399746266	-0.27058229080785023	0.9296516588027756	6.6593672749333335	1.115629414200649	0.27234523143845524	0.8163774769025547	-5.15928977039308	
ITB1	-0.2678374385205995	-0.7571554273429189	0.22148055030171987	6.582304378466667	-1.1120769440879694	0.2738481409863	0.8163774769025547	-5.162793172936241	
HMCN1	0.3034974892017639	-0.25645726347297826	0.863452241876506	6.467274610966666	1.1011764210183699	0.2784966305398389	0.8182188107552484	-5.1734787370055155	
THIO	0.2744842754649972	-0.23317252974189495	0.7821410806718894	6.3880562691666665	1.0985048874673846	0.27964440367584437	0.8182188107552484	-5.176082748666358	
F13B	-0.3719132878204365	-1.0652332527755168	0.3214066771346438	6.452676401133333	-1.089839952958323	0.2833902159855838	0.821571635334353	-5.18448841544507	
APOA1	-0.40433796775641795	-1.1685194067759008	0.3598434712630648	6.6806750090666664	-1.0749859174982508	0.28989383117647155	0.8327859150160455	-5.198754529823549	
MANF	0.35887764112348625	-0.3346203197250028	1.0523756019719752	6.5918068897	1.0513708924816298	0.3004479776080915	0.8553293776951073	-5.221060581818555	
CO6A2	-0.29444484591270725	-0.8854193795985221	0.2965296877731076	6.4094764309	-1.0122549893076025	0.3185121903951883	0.8650054361235037	-5.256991949111551	
A1AG1	0.3343436358057754	-0.3397273031854232	1.0084145747969742	6.321095611866666	1.0077253715633712	0.3206510774578814	0.8650054361235037	-5.261070542661123	
ANX11	0.21032777467479566	-0.21910522737261387	0.6397607767222052	6.587323739133334	0.9950752992823849	0.326676257138489	0.8650054361235037	-5.272370263355256	
PGS1	-0.35856970921401893	-1.0920305500106091	0.3748911315825712	6.2566860616	-0.9932336005268255	0.32755981637009113	0.8650054361235037	-5.2740042077761995	
CO7	-0.3076690416955462	-0.9370442445444157	0.3217061611533233	6.827945969566667	-0.9931821532094175	0.32758452157416995	0.8650054361235037	-5.274049810775248	
FHR2	-0.3575653882459183	-1.0909319894199534	0.37580121292811663	6.480470708733333	-0.9905789197891449	0.3288362532057454	0.8650054361235037	-5.276354428736305	
SFRP2	-0.3041668505509675	-0.9282024430967539	0.31986874199481896	6.470285525633333	-0.9902782856417512	0.3289810175878115	0.8650054361235037	-5.276620211774286	
CFAH	-0.22316164622371598	-0.6856515794872193	0.23932828703978737	6.493066086433333	-0.9803293572244548	0.33379605792662725	0.8650054361235037	-5.285373075855781	
CSPG2	-0.2593167208559592	-0.7988627351188555	0.2802292934069371	6.318948972133334	-0.9764651962946296	0.3356789560656691	0.8650054361235037	-5.288750298371861	
IBP6	-0.3101171631112733	-0.9559550804105335	0.3357207541879869	6.675754212066667	-0.9755667715733262	0.33611775464672466	0.8650054361235037	-5.289533712663661	
FMOD	-0.2529393453460761	-0.7809388973814545	0.2750602066893023	5.9754685906	-0.9732794913493985	0.3372366216311349	0.8650054361235037	-5.291525129898136	
TSP2	-0.34841865987027587	-1.0828012804973648	0.38596396075681294	6.116628489766667	-0.9639039309678172	0.34184895434249984	0.8650054361235037	-5.299641986189686	
CD5L	-0.31113757230076733	-0.9712223138587369	0.34894716925720226	6.357033353033334	-0.957651517093843	0.3449481663467472	0.8650054361235037	-5.305013872089168	
CD59	-0.2842111435469623	-0.892554765883956	0.3241324787900314	6.599421337066667	-0.9491762844401299	0.34917897444276713	0.8650054361235037	-5.312242933432625	
HV309	-0.20770266471969065	-0.6524793898444905	0.23707406040510917	6.583509362666667	-0.9487564721696305	0.3493894342199798	0.8650054361235037	-5.312599442628584	
PON1	-0.5547746022398294	-1.7474460361908994	0.6378968317112406	6.1628064989333335	-0.9450406491905907	0.35125591155520186	0.8650054361235037	-5.3157484729949624	
TARSH	-0.2453924068992316	-0.7749285224401247	0.2841437086416615	6.4751070086333335	-0.9414998845288737	0.35304058394999227	0.8650054361235037	-5.318738295690823	
HSP7C	0.20140041535632452	-0.23546447615427685	0.638265306866926	6.583330654466667	0.9366297621615818	0.35550506700833673	0.8650054361235037	-5.322833315254828	
HEP2	0.23822004138083883	-0.28091188702137715	0.7573519697830549	6.7212119326	0.9322991568881782	0.3577060296133241	0.8650054361235037	-5.32645783049662	
PCOC1	-0.22091264772948313	-0.7048959758265773	0.26307068036761105	6.5043830908333335	-0.9273526455822327	0.36023095106751013	0.8650054361235037	-5.330578403168906	
CADH1	-0.25616544306462696	-0.8186852396630645	0.3063543535338106	6.561454330166667	-0.9252039274080935	0.36133138470981796	0.8650054361235037	-5.332361882660434	
APOD	-0.29306359857722225	-0.9465245105464688	0.36039731339202424	6.271702994766667	-0.9111649380455613	0.3685753344596673	0.8685922641250541	-5.343918129914469	
APOE	-0.2634119497846731	-0.8527492161371246	0.32592531656777846	6.3819206089	-0.908084587695522	0.37017730073470334	0.8685922641250541	-5.346431338201058	
VINC	0.255662013715738	-0.31774511661448984	0.8290691440459659	6.0656404947333336	0.9058532612942811	0.371340540492646	0.8685922641250541	-5.348246802683861	
CYTB	0.31727020679297163	-0.3980645081331619	1.0326049217191051	6.4565496456	0.9011036025850213	0.373824518737365	0.8685922641250541	-5.35209714215748	
LRP1	-0.20684248411353023	-0.679813878529612	0.26612891030255154	6.508318192266667	-0.8885044468885591	0.3804654997343604	0.8775700577814444	-5.362217635344936	
MIME	-0.32082106977540886	-1.060388878878045	0.4187467393272271	6.200010936833333	-0.881332162511539	0.38427959649859766	0.8782248796595887	-5.367918421266018	
CO3A1	-0.3471775316409668	-1.1509646315312454	0.4566095682493117	5.981027284966666	-0.8775367542699545	0.386307779343933	0.8782248796595887	-5.37091736934808	
LBP	0.41128775644703275	-0.5504778074983404	1.373053320392406	6.2352094619	0.8688229698176585	0.3909899940346485	0.8784547390657254	-5.377755978532385	
