	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	
THSD4	0.3993243279426595	-0.16132558632888516	0.9599742422142041	6.340105688625	1.4354536260514552	0.15822951880476785	0.9984369187733166	-4.481181363956206	
ANGI	0.37142850120898796	-0.1524800722844929	0.8953370747024688	6.08413199175	1.4288113047228623	0.1601201150133606	0.9984369187733166	-4.487597334520733	
APOA1	-0.60779014169805	-1.4652449995528305	0.24966471615673058	5.8364950678	-1.428556901917889	0.16019287514260722	0.9984369187733166	-4.487842545212348	
ELNE	-0.459167950763765	-1.1188813946096736	0.2005454930821436	6.42102367845	-1.4027212955672816	0.16771742702391756	0.9984369187733166	-4.512543239163709	
TRFL	-0.5313299088594803	-1.3054871827646302	0.2428273650456696	6.119332926125	-1.3832166943403283	0.17357782348494957	0.9984369187733166	-4.530925755703895	
GRP75	0.23518021937862219	-0.11415476055268584	0.5845151993099302	6.688582589875	1.3567938722773143	0.18176772722420612	0.9984369187733166	-4.555462264199559	
APOC1	-0.32734439510220936	-0.8185253121533707	0.16383652194895199	6.54099602935	-1.343131643307073	0.18611714382782654	0.9984369187733166	-4.567983063659687	
CADH1	0.33446547628707113	-0.17779116060910394	0.8467221131832462	6.430894077375	1.315887797777169	0.19502718133740504	0.9984369187733166	-4.592610951229634	
ANGL4	-0.29293857845868254	-0.7433879728613516	0.15751081594398653	6.72987563805	-1.3106469454775842	0.1967777197433713	0.9984369187733166	-4.5972964692903195	
ITIH2	-0.4179404413457509	-1.0671112048423754	0.23123032215087358	6.246870204425	-1.2975096661677183	0.20121808051751203	0.9984369187733166	-4.6089675254884295	
PLOD1	-0.28020095699762326	-0.7180109944914919	0.15760908049624528	6.5077207272	-1.2898495525448104	0.20384184062530253	0.9984369187733166	-4.615723675060449	
S10AC	-0.6286106521093628	-1.616331724236306	0.3591104200175803	5.874052923725	-1.28263348695012	0.2063369849578177	0.9984369187733166	-4.622055064953177	
APMAP	-0.3229343192310881	-0.8337146845227603	0.18784604606058414	6.406902708275	-1.2741928515061487	0.20928458582984058	0.9984369187733166	-4.629420056356904	
KV315	0.3439676291927135	-0.20196203576546679	0.8898972941508938	6.495435016475	1.2698020870421116	0.21083032914891192	0.9984369187733166	-4.633233840506932	
BGH3	-0.29825128553211044	-0.7754422829931846	0.17893971192896369	6.67930909505	-1.2596365094620354	0.2144418145648905	0.9984369187733166	-4.64201770438871	
CTHR1	0.3089544829661504	-0.18670739078908244	0.8046163567213833	6.534862100575	1.2562154901131	0.21566750643059493	0.9984369187733166	-4.64495930542182	
F13B	-0.40417896314438123	-1.0575858711378758	0.24922794484911331	6.860676631775	-1.2466517216974253	0.21912171716330855	0.9984369187733166	-4.653144194289095	
ITIH5	-0.29079158002131117	-0.7616932791976256	0.18011011915500325	6.32063198935	-1.24453388888996	0.21989215687096578	0.9984369187733166	-4.654948980380162	
SDF1	0.2771509781947187	-0.1719052460881535	0.7262072024775909	6.337079793775	1.243858140185626	0.22013840799707782	0.9984369187733166	-4.655524255203584	
SODE	0.4036765796699639	-0.25938540901215573	1.0667385683520836	6.08737957265	1.226971793385052	0.2263586021125682	0.9984369187733166	-4.6698072923647	
PROS	-0.31753803171988015	-0.8455471516857803	0.21047108824602	6.607428791575	-1.2120191503768767	0.2319739572448255	0.9984369187733166	-4.682305793640793	
YBOX1	0.3429694970642949	-0.22871280273123062	0.9146517968598205	6.437176940475	1.2090824238183109	0.2330887424065134	0.9984369187733166	-4.684744043960586	
FCGBP	-0.268171190699401	-0.7183735827988939	0.18203120140009188	6.092161801425	-1.2004925780233937	0.23637200699163113	0.9984369187733166	-4.691844744923357	
HSPB1	0.32794636416301703	-0.22900887969480888	0.884901608020843	6.126423004725	1.1866910869094178	0.24171792116057053	0.9984369187733166	-4.703156300691569	
ANXA4	0.5854563237245342	-0.41454771288052783	1.5854603603295963	6.323134687975	1.1799073476020712	0.24437759270413725	0.9984369187733166	-4.708672124867367	
ITB1	0.2617967577256563	-0.18550614339038995	0.7090996588417026	6.414724675175	1.179553669660942	0.24451683836831814	0.9984369187733166	-4.708958901022555	
ITIH3	-0.2306580842567609	-0.6326985029889453	0.17138233447542348	6.55471796275	-1.1562563247490218	0.25381639826008706	0.9984369187733166	-4.727674846603955	
EMIL2	-0.33673672771114405	-0.9244512505580885	0.25097779513580043	6.4597591527	-1.154726737725978	0.25443575475746866	0.9984369187733166	-4.728891596418479	
PRDX2	0.32850713812785104	-0.25138016003369057	0.9083944362893926	6.527927279125	1.1417114907934498	0.2597498799032893	0.9984369187733166	-4.739184709323246	
TIMP3	0.3448306822614896	-0.26567190325587964	0.9553332677788589	6.419667798875	1.1383440744799835	0.2611376500127029	0.9984369187733166	-4.741830265486849	
CO8A1	0.27970529496812024	-0.21721169315926042	0.776622283095501	6.40235577535	1.1344151059415535	0.2627635389814837	0.9984369187733166	-4.744907855206418	
OAF	-0.2227410973649093	-0.6188555623527018	0.17337336762288322	6.46903869335	-1.1332737005512954	0.263237228726675	0.9984369187733166	-4.745800079957228	
CO8G	0.25945147013194847	-0.20300714138576914	0.7219100816496661	6.3455896976	1.130676646899536	0.2643172913855116	0.9984369187733166	-4.747827070651233	
ITA8	0.30425777892516265	-0.25251433168978293	0.8610298895401083	6.059838682075	1.1013348325816141	0.27673980556793726	0.9984369187733166	-4.770428435392692	
ASPN	0.3916756133081803	-0.33477279925922226	1.118124025875583	6.4061213840999995	1.0866180387520656	0.28312320653286666	0.9984369187733166	-4.7815563813761575	
A2MG	-0.2574386018045885	-0.7354896870976826	0.2206124834885056	6.280456900525	-1.0853117800287475	0.2836947428006432	0.9984369187733166	-4.782537358016231	
PLIN2	-0.23529526597272007	-0.6761822334198626	0.20559170147442243	6.561374929075	-1.075575956666222	0.28797998064133445	0.9984369187733166	-4.789814124453596	
LV310	-0.3040291498053163	-0.8743691844728323	0.2663108848621996	6.7096120026	-1.0743270844171455	0.2885329248808012	0.9984369187733166	-4.790743132255568	
IBP7	0.34130151124476726	-0.30214260202265086	0.9847456245121854	5.823186415575	1.0690118925322256	0.29089452888623146	0.9984369187733166	-4.794685713754661	
APOA2	-0.3122799953630363	-0.9021414125722705	0.27758142184619794	6.5053504314	-1.0669629321457632	0.29180848827047146	0.9984369187733166	-4.7962006682563	
CLUS	-0.23014057770126087	-0.6673339435106469	0.2070527881081252	6.59728456115	-1.060900839689318	0.2945242257918289	0.9984369187733166	-4.8006669363657775	
ANXA1	0.2047121696044486	-0.19662311660836002	0.6060474558172573	6.537115917775	1.0279961140691767	0.30957033153593894	0.9984369187733166	-4.824493796048892	
PRDX1	0.2262237915912228	-0.21933544196821503	0.6717830251506607	6.4653484063999995	1.0232646854687197	0.3117763088251876	0.9984369187733166	-4.827861995947748	
CO6A2	-0.3023818440841123	-0.8985726495280735	0.2938089613598489	6.6429581419	-1.0221757995309868	0.3122855038027693	0.9984369187733166	-4.828635084058048	
CSPG2	0.29559003972805953	-0.2874116692946799	0.8785917487507989	5.886252333075	1.0218217093887136	0.31245120878996324	0.9984369187733166	-4.828886314650665	
CFAD	0.1886696129442997	-0.18353413755417994	0.5608733634427794	6.36336575075	1.0215893831220282	0.3125599639947259	0.9984369187733166	-4.829051108092864	
PGS2	-0.4590820615957595	-1.3683067641589233	0.4501426409674044	6.06428712215	-1.0175933357808093	0.31443460734764755	0.9984369187733166	-4.83188006865786	
SLPI	0.3378514917939951	-0.3315735178413287	1.007276501429319	6.17635819195	1.017136091232282	0.3146495985144471	0.9984369187733166	-4.832203105799853	
PCOC1	0.2243886209349469	-0.2224203189426547	0.6711975608125486	6.57107986915	1.0121249545541595	0.3170123276578261	0.9984369187733166	-4.83573445997688	
MSRE	0.24960376344802102	-0.24774966703222837	0.7469571939282704	6.5207451125	1.0114424309628798	0.31733506355637275	0.9984369187733166	-4.836214165967196	
CYTB	-0.325005727271724	-0.9772100370321251	0.3271985824886771	6.51540263405	-1.004297790585568	0.32072682761191784	0.9984369187733166	-4.84121743773037	
CFAH	-0.2063248593603281	-0.6207174051557174	0.20806768643506116	6.65286588585	-1.0034477892776248	0.3211319726727378	0.9984369187733166	-4.8418104570444935	
LYSC	0.3313002494010153	-0.3353989682688481	0.9979994670708787	6.06898129305	1.0014908243687266	0.32206605545564776	0.9984369187733166	-4.843173972716016	
SFRP2	0.2841156357049196	-0.28904703528645004	0.8572783066962892	6.5627396852	0.9990158861510173	0.32324999716270575	0.9984369187733166	-4.844894795994102	
FHR5	0.26865509769823664	-0.2734227291137245	0.8107329245101977	6.644537754425	0.9988231505101374	0.3233423195517373	0.9984369187733166	-4.8450286366409685	
MMP7	-0.5303720482685069	-1.6024013928886682	0.5416572963516543	5.5823277821	-0.9970779489764717	0.32417909856318505	0.9984369187733166	-4.84623944236118	
DEF1	-0.350732891456637	-1.0607038520128456	0.35923806909957157	6.415950016975	-0.9956141664503556	0.3248820683715159	0.9984369187733166	-4.847253463311094	
FMOD	-0.30885111674968224	-0.9412268687342586	0.32352463523489416	5.978958017	-0.9843037155809166	0.3303483980014922	0.9984369187733166	-4.855041297531622	
CYTC	0.17799417464026787	-0.18721406936346616	0.5432024186440019	6.458349302975	0.9822462374309688	0.3313493580166481	0.9984369187733166	-4.8564489530297354	
OSTP	0.478938145500852	-0.5134497683200587	1.4713260593217627	5.675349078675	0.9726422241984486	0.33604850379335005	0.9984369187733166	-4.862982886634938	
CO4A	-0.22966759102962558	-0.706747515617661	0.24741233355840986	6.7374981868	-0.9702054961498188	0.33724779282159434	0.9984369187733166	-4.8646310261695165	
LYOX	-0.22628245680997636	-0.7012890012229208	0.24872408760296813	6.423427057525	-0.9600778485516493	0.3422627910928041	0.9984369187733166	-4.871439204117894	
CCN2	0.17418324182385195	-0.19371726342760218	0.542083747075306	6.433848698575	0.9541818300484596	0.34520498306271363	0.9984369187733166	-4.875371583293824	
CO8A2	0.2619279475954781	-0.2916391677179734	0.8154950629089296	6.469777823225	0.9536010362797156	0.34549570686929454	0.9984369187733166	-4.875757705486121	
VWF	-0.22770561274521625	-0.7230525212417506	0.267641295751318	6.536154126125	-0.9264445614632127	0.3592693157715011	0.9984369187733166	-4.893562822056197	
SMOC2	0.20821230993782663	-0.24621036780019517	0.6626349876758484	6.25111453755	0.9234248619637933	0.36082265766050814	0.9984369187733166	-4.895512510980997	
CRLF1	0.1890233290554861	-0.2243115468902321	0.6023582050012043	6.28003180685	0.9216552763387258	0.3617349598783308	0.9984369187733166	-4.896652244254524	
S10A4	0.1976514224693317	-0.23560102299437136	0.6309038679330348	6.397106484675	0.9194202798648705	0.3628893378657241	0.9984369187733166	-4.8980887635645844	
A1AT	-0.19125162801276427	-0.6158026672773331	0.23329941125180462	6.6958733622499995	-0.9078840571224093	0.36888568436301095	0.9984369187733166	-4.9054507780587215	
FBLN2	-0.21831046567007778	-0.709412388942499	0.27279145760234347	6.476621369025	-0.8958969919842509	0.3751835150722831	0.9984369187733166	-4.913006720112254	
TIMP2	0.1771377588664189	-0.22347257539587576	0.5777480931287136	6.407341665025	0.8911363409756581	0.3777036489975424	0.9984369187733166	-4.915980996602557	
HPLN3	0.3174633834351604	-0.4067758082271585	1.0417025750974793	5.750908698025	0.8834190807360213	0.3818117775922515	0.9984369187733166	-4.92077033369485	
CO3	-0.1904900812239851	-0.6258626889907428	0.24488252654277262	6.779165246625	-0.8817925457018803	0.3826812357966578	0.9984369187733166	-4.921774689579871	
COEA1	0.20432634476593964	-0.26985364243233895	0.6785063319642182	6.46476516435	0.8684329691672359	0.38986996078466507	0.9984369187733166	-4.929957079427833	
COIA1	0.21234838302686504	-0.2856930826040666	0.7103898486577966	5.920994877825	0.8592877354144556	0.3948396189240452	0.9984369187733166	-4.935489429681847	
FHR1	0.2684151981549647	-0.36593622874127457	0.9027666250512039	6.43420604805	0.8527708350760955	0.3984050711935154	0.9984369187733166	-4.939397583027056	
GANAB	-0.13652273273548748	-0.4596937338109927	0.18664826834001774	6.75478712125	-0.8513884351604	0.39916396541828114	0.9984369187733166	-4.940222939002152	
C1QA	-0.20251222284150258	-0.6846549508751035	0.2796305051920984	6.543060532525	-0.8465074353969723	0.40185067151565246	0.9984369187733166	-4.9431268588724055	
KLKB1	-0.3237830338191009	-1.098290669590305	0.45072460195210307	6.194517952775	-0.8425264456720913	0.4040502638289434	0.9984369187733166	-4.945483477121119	
COBA1	-0.34947522229797523	-1.1862997078769768	0.48734926328102635	6.268773800525	-0.8416609305736066	0.4045294663412964	0.9984369187733166	-4.945994425085111	
TENA	-0.2776870200605961	-0.9442719690937816	0.38889792897258946	6.49052544645	-0.8395667564908962	0.4056903841223243	0.9984369187733166	-4.947228616304729	
LEG1	0.24245617658229957	-0.34342046848031516	0.8283328216449143	6.369493480075	0.8340310584988895	0.40876903000163034	0.9984369187733166	-4.950476852386449	
CO6A1	-0.23018388887071073	-0.7897424285330096	0.3293746507915881	6.5941504414	-0.8290573087835452	0.41154738615269404	0.9984369187733166	-4.9533777633998	
C1R	-0.1929633055735844	-0.6675961540785509	0.281669542931382	6.607028578475	-0.8193549766631545	0.4170004008317676	0.9984369187733166	-4.958988641565558	
IC1	-0.18842940834614907	-0.6608663583865704	0.2840075416942722	6.593233386625	-0.803822178354151	0.42582153546745805	0.9984369187733166	-4.967839096190056	
ALS	-0.26083548720096633	-0.9382230761588355	0.4165521017569029	6.5651013104	-0.7760408806014285	0.4418767418617252	0.9984369187733166	-4.983261782838752	
CATZ	-0.20601064546861522	-0.7415934907700997	0.32957219983286923	6.4078903543	-0.775207850338344	0.4423636364998129	0.9984369187733166	-4.983716160338793	
CO5A3	-0.2444647750135792	-0.8865050479878036	0.3975754979606452	6.51252638375	-0.7673777045134432	0.4469557411509908	0.9984369187733166	-4.987964102022367	
PRELP	-0.21355823507031357	-0.7745030348839329	0.34738656474330576	6.357716968025	-0.7672755409539899	0.44701584130842154	0.9984369187733166	-4.988019251746925	
LRP1	0.13632098718988217	-0.22434269472926055	0.4969846691090249	6.4728676406	0.7617552706399054	0.450270335531081	0.9984369187733166	-4.990988648383129	
CO6A3	-0.19649696567970074	-0.7177223530768095	0.324728421717408	6.672536368975	-0.7597757797013789	0.45144072531022705	0.9984369187733166	-4.992048386732259	
GELS	0.15341273497795693	-0.2593758649161954	0.5662013348721093	6.2933666185	0.7490121714166226	0.4578358707878578	0.9984369187733166	-4.997764128656494	
POSTN	-0.22982471165504761	-0.8487705004819504	0.3891210771718552	6.36751262285	-0.7483405328259283	0.45823665759273524	0.9984369187733166	-4.998118171443838	
IPSP	-0.19482171548495608	-0.7197293101320943	0.3300858791621821	6.629963589875	-0.7480138928631409	0.45843164696168937	0.9984369187733166	-4.998290243075381	
LAMA4	-0.18626194008239808	-0.6885204586125369	0.31599657844774076	6.464450071125	-0.7473980634531148	0.4587994002994842	0.9984369187733166	-4.998614460021931	
FHR2	-0.2119486797207549	-0.7837407860521532	0.3598434266106434	6.758201887675	-0.7470466410438112	0.4590093349859149	0.9984369187733166	-4.998799358323196	
LG3BP	-0.22938128385706139	-0.8484400520500842	0.3896774843359615	6.045838203925	-0.7467603615604738	0.4591803953726872	0.9984369187733166	-4.99894991997972	
TRFE	0.1598100397551203	-0.2753202892197598	0.5949403687300004	6.813204118725	0.7401842876579514	0.4631199497559132	0.9984369187733166	-5.002393070137539	
VINC	0.16704246895738098	-0.293038598084277	0.6271235359990389	6.246998109125	0.7317246674401465	0.4682164345813111	0.9984369187733166	-5.006779058411339	
ECM1	-0.1450671692511806	-0.5455064044985977	0.2553720659962364	6.781747590025	-0.7301089472884155	0.46919346443354326	0.9984369187733166	-5.007611193484877	
S10AA	-0.20203333265742832	-0.7620828763178512	0.35801621100299463	6.660030852275	-0.7270290049950324	0.4710591399389631	0.9984369187733166	-5.009192501616089	
CO1A1	-0.2489446229508769	-0.9423841569769937	0.44449491107523986	6.3888477909	-0.7235179493602418	0.4731911174460175	0.9984369187733166	-5.010987250218281	
FBLN5	0.14424627444083324	-0.2591714586781443	0.5476640075598107	6.3189047267	0.7206174554519913	0.47495648526526635	0.9984369187733166	-5.012463544591902	
APOL1	-0.22600761818782586	-0.8651597370728699	0.4131445006972181	6.452994335225	-0.7126462476874438	0.47982732157131947	0.9984369187733166	-5.016491109402348	
SERPH	-0.1587702337000942	-0.6089635255867916	0.29142305818660313	6.452154870825	-0.7107636711905467	0.4809817778347051	0.9984369187733166	-5.017435963082244	
APOC2	-0.25308876125288227	-1.0128368783344635	0.506659355828699	6.662192682875	-0.6713645184226229	0.5054981855087277	0.9984369187733166	-5.036652735108217	
HS90A	0.14807598330757782	-0.2972598342800231	0.5934118008951788	6.5314418455	0.6701193468705379	0.5062839550766003	0.9984369187733166	-5.037242687258589	
CO4B	-0.20195459580046532	-0.8163418810213614	0.4124326894204307	6.477046395775	-0.6624707057458288	0.511125198276521	0.9984369187733166	-5.040843151303397	
PLTP	-0.2510728397830364	-1.0264140753030613	0.5242683957369885	5.709084626975	-0.6526224512153825	0.5173953519761119	0.9984369187733166	-5.045419727442515	
ALBU	0.15216755127992054	-0.31825358202817133	0.6225886845880124	6.718429075475	0.6519141165944651	0.5178479148423119	0.9984369187733166	-5.045746321250388	
ZPI	-0.174713098484609	-0.7173632669624683	0.36793706999325027	6.6786740922	-0.6488744608465367	0.5197923869897487	0.9984369187733166	-5.047143897096098	
CRAC1	0.13547634374264694	-0.29073262029950314	0.561685307784797	6.350839377475	0.6406134388515067	0.525096592565743	0.9984369187733166	-5.0509099663921875	
CO8B	0.18284659795718777	-0.40046661612648365	0.7661598120408593	6.410456232975	0.631742692119241	0.5308240366626849	0.9984369187733166	-5.054901555353295	
TSP2	-0.19341935247924605	-0.8106663392203513	0.4238276342618592	6.211195165675	-0.6315330798115569	0.5309597695370152	0.9984369187733166	-5.054995217789593	
FRIH	-0.16353532363661383	-0.6932357211278626	0.3661650738546349	6.50007542785	-0.6222092071032989	0.5370157443512322	0.9984369187733166	-5.0591307485289425	
SAP	0.258290213357019	-0.595042393707301	1.111622820421339	6.6423657853249995	0.6100209740524638	0.5449859788120212	0.9984369187733166	-5.06444606795011	
CO3A1	-0.22329837460865026	-0.9775686951961731	0.5309719459788724	6.052972504525	-0.5966418326230443	0.5538044082714688	0.9984369187733166	-5.070162295496519	
CFAB	0.12594426195721342	-0.3015886698199619	0.5534771937343888	6.66464761455	0.593695791179591	0.5557558643806559	0.9984369187733166	-5.071404318338743	
IGHA1	-0.16425129570901678	-0.7427799771547672	0.41427738573673367	6.31748219075	-0.5721884234947443	0.5701066540044086	0.9984369187733166	-5.080289073574553	
CBPB2	-0.20711307402951273	-0.9392225462303564	0.5249963981713309	6.55948580765	-0.570146740841767	0.5714784116627887	0.9984369187733166	-5.081115795229933	
AMPN	0.10688527917398687	-0.27883629511696995	0.4926068534649437	6.7086466268	0.5584690665031875	0.5793554167489493	0.9984369187733166	-5.085788614144797	
ANX11	0.2161912796076342	-0.5744943013117323	1.0068768605270006	6.3258366878	0.5510481014198583	0.5843883666887356	0.9984369187733166	-5.088708779640862	
TARSH	0.15523527479147306	-0.4128848708656945	0.7233554204486405	6.115243872275	0.5506877077129401	0.5846333231115239	0.9984369187733166	-5.088849618589393	
MFAP5	0.14140155971706223	-0.3768028139086339	0.6596059333427584	6.014581624925	0.5499311029781937	0.5851477413160902	0.9984369187733166	-5.089144999171315	
ITIH1	0.11024017489270903	-0.29548565155005607	0.5159660013354741	6.4251729622	0.5475986859974926	0.5867349273407775	0.9984369187733166	-5.0900530708116944	
FBLN3	0.1369689150449306	-0.36719981307137084	0.641137643161232	6.33303310835	0.5475216146959411	0.5867874087795586	0.9984369187733166	-5.090083011997446	
COMP	-0.16623065399684778	-0.7782699887556704	0.4458086807619749	6.308018274625	-0.5473774933206474	0.586885553772968	0.9984369187733166	-5.09013899014438	
CO2A1	-0.18630162963495978	-0.8732389387357233	0.5006356794658038	6.19477191945	-0.5465812212107851	0.5874279476268752	0.9984369187733166	-5.090448009028121	
PDIA1	0.12869728526458396	-0.3464208206360531	0.6038153911652211	6.7270453118999995	0.5459124041948329	0.5878837086945615	0.9984369187733166	-5.090707223370935	
HV307	0.1320190874635203	-0.3570927079598668	0.6211308828869074	6.476654331725	0.5439810205473291	0.5892007862882713	0.9984369187733166	-5.091454021942929	
EDIL3	0.12258218328308167	-0.3347838731396955	0.5799482397058588	6.221664050925	0.5401552224558102	0.5918138800765094	0.9984369187733166	-5.092925645407227	
CD97	0.08431171374573446	-0.2320242041480263	0.40064763163949524	6.640078281	0.5371487486128237	0.5938712147717001	0.9984369187733166	-5.0940749459734445	
A1BG	-0.09313270223680795	-0.4429550976048632	0.25668969313124723	6.7047962065	-0.5365494478181397	0.5942817215122693	0.9984369187733166	-5.094303290067275	
THIO	-0.10017025019776718	-0.4775271873964382	0.2771866870009039	6.54187005565	-0.5349849657298718	0.5953539863157136	0.9984369187733166	-5.094898204122583	
MMP2	0.10931889723616078	-0.3141901178856801	0.5328279123580016	6.45687905995	0.5202208327224729	0.605517698385914	0.9984369187733166	-5.100428301359576	
LTBP2	0.10047876110801471	-0.28919602789066434	0.4901535501066938	6.290163531	0.5196693704390756	0.6058988813888421	0.9984369187733166	-5.100631908992202	
LAMC1	-0.11725434717432134	-0.5737403998157655	0.3392317054671228	6.2984528753	-0.5176742913197999	0.6072788515292187	0.9984369187733166	-5.101366744962946	
